Midpoint LowerLim UpperLim Count ProbabilityDensity
-1.035 -1.04 0.01 0 0
-1.025 -1.03 0.02 1 8.24683e-07
-1.015 -1.02 0.03 0 0
-1.005 -1.01 0.04 0 0
-0.995 -1 0.05 1 8.24683e-07
-0.985 -0.99 0.06 0 0
-0.975 -0.98 0.07 0 0
-0.965 -0.97 0.08 0 0
-0.955 -0.96 0.09 0 0
-0.945 -0.95 0.1 0 0
-0.935 -0.94 0.11 0 0
-0.925 -0.93 0.12 0 0
-0.915 -0.92 0.13 0 0
-0.905 -0.91 0.14 0 0
-0.895 -0.9 0.15 0 0
-0.885 -0.89 0.16 0 0
-0.875 -0.88 0.17 0 0
-0.865 -0.87 0.18 0 0
-0.855 -0.86 0.19 0 0
-0.845 -0.85 0.2 0 0
-0.835 -0.84 0.21 0 0
-0.825 -0.83 0.22 0 0
-0.815 -0.82 0.23 0 0
-0.805 -0.81 0.24 1 8.24683e-07
-0.795 -0.8 0.25 0 0
-0.785 -0.79 0.26 0 0
-0.775 -0.78 0.27 0 0
-0.765 -0.77 0.28 1 8.24683e-07
-0.755 -0.76 0.29 1 8.24683e-07
-0.745 -0.75 0.3 0 0
-0.735 -0.74 0.31 1 8.24683e-07
-0.725 -0.73 0.32 1 8.24683e-07
-0.715 -0.72 0.33 2 1.64937e-06
-0.705 -0.71 0.34 1 8.24683e-07
-0.695 -0.7 0.35 1 8.24683e-07
-0.685 -0.69 0.36 1 8.24683e-07
-0.675 -0.68 0.37 1 8.24683e-07
-0.665 -0.67 0.38 0 0
-0.655 -0.66 0.39 2 1.64937e-06
-0.645 -0.65 0.4 2 1.64937e-06
-0.635 -0.64 0.41 1 8.24683e-07
-0.625 -0.63 0.42 0 0
-0.615 -0.62 0.43 3 2.47405e-06
-0.605 -0.61 0.44 2 1.64937e-06
-0.595 -0.6 0.45 1 8.24683e-07
-0.585 -0.59 0.46 3 2.47405e-06
-0.575 -0.58 0.47 3 2.47405e-06
-0.565 -0.57 0.48 1 8.24683e-07
-0.555 -0.56 0.49 1 8.24683e-07
-0.545 -0.55 0.5 2 1.64937e-06
-0.535 -0.54 0.51 7 5.77278e-06
-0.525 -0.53 0.52 9 7.42215e-06
-0.515 -0.52 0.53 10 8.24683e-06
-0.505 -0.51 0.54 6 4.9481e-06
-0.495 -0.5 0.55 5 4.12342e-06
-0.485 -0.49 0.56 8 6.59746e-06
-0.475 -0.48 0.57 10 8.24683e-06
-0.465 -0.47 0.58 12 9.8962e-06
-0.455 -0.46 0.59 14 1.15456e-05
-0.445 -0.45 0.6 12 9.8962e-06
-0.435 -0.44 0.61 9 7.42215e-06
-0.425 -0.43 0.62 8 6.59746e-06
-0.415 -0.42 0.63 21 1.73183e-05
-0.405 -0.41 0.64 26 2.14418e-05
-0.395 -0.4 0.65 25 2.06171e-05
-0.385 -0.39 0.66 26 2.14418e-05
-0.375 -0.38 0.67 27 2.22664e-05
-0.365 -0.37 0.68 53 4.37082e-05
-0.355 -0.36 0.69 60 4.9481e-05
-0.345 -0.35 0.7 57 4.70069e-05
-0.335 -0.34 0.71 56 4.61823e-05
-0.325 -0.33 0.72 86 7.09227e-05
-0.315 -0.32 0.73 88 7.25721e-05
-0.305 -0.31 0.74 95 7.83449e-05
-0.295 -0.3 0.75 126 0.00010391
-0.285 -0.29 0.76 165 0.000136073
-0.275 -0.28 0.77 215 0.000177307
-0.265 -0.27 0.78 253 0.000208645
-0.255 -0.26 0.79 298 0.000245756
-0.245 -0.25 0.8 416 0.000343068
-0.235 -0.24 0.81 515 0.000424712
-0.225 -0.23 0.82 678 0.000559135
-0.215 -0.22 0.83 869 0.00071665
-0.205 -0.21 0.84 1121 0.00092447
-0.195 -0.2 0.85 1521 0.00125434
-0.185 -0.19 0.86 1937 0.00159741
-0.175 -0.18 0.87 2548 0.00210129
-0.165 -0.17 0.88 3378 0.00278578
-0.155 -0.16 0.89 4590 0.0037853
-0.145 -0.15 0.9 5773 0.0047609
-0.135 -0.14 0.91 7662 0.00631872
-0.125 -0.13 0.92 9883 0.00815034
-0.115 -0.12 0.93 13056 0.0107671
-0.105 -0.11 0.94 16756 0.0138184
-0.095 -0.1 0.95 21589 0.0178041
-0.085 -0.09 0.96 26762 0.0220702
-0.075 -0.08 0.97 33152 0.0273399
-0.065 -0.07 0.98 40607 0.0334879
-0.055 -0.06 0.99 48313 0.0398429
-0.045 -0.05 1 57287 0.0472436
