Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.115 -0.12 0.01 0 0
-0.105 -0.11 0.02 2 2.0211e-06
-0.095 -0.1 0.03 3 3.03165e-06
-0.085 -0.09 0.04 8 8.08439e-06
-0.075 -0.08 0.05 26 2.62743e-05
-0.065 -0.07 0.06 36 3.63798e-05
-0.055 -0.06 0.07 159 0.000160677
-0.045 -0.05 0.08 552 0.000557823
-0.035 -0.04 0.09 1944 0.00196451
-0.025 -0.03 0.1 9121 0.00921722
-0.015 -0.02 0.11 60529 0.0611675
-0.005 -0.01 0.12 498433 0.503691
0.005 0 0.13 352799 0.356521
0.015 0.01 0.14 39435 0.039851
0.025 0.02 0.15 11328 0.0114475
0.035 0.03 0.16 5467 0.00552467
0.045 0.04 0.17 3259 0.00329338
0.055 0.05 0.18 2055 0.00207668
0.065 0.06 0.19 1336 0.00135009
0.075 0.07 0.2 968 0.000978212
0.085 0.08 0.21 716 0.000723553
0.095 0.09 0.22 514 0.000519422
0.105 0.1 0.23 319 0.000322365
0.115 0.11 0.24 224 0.000226363
0.125 0.12 0.25 135 0.000136424
0.135 0.13 0.26 79 7.98334e-05
0.145 0.14 0.27 52 5.25486e-05
0.155 0.15 0.28 32 3.23376e-05
0.165 0.16 0.29 13 1.31371e-05
0.175 0.17 0.3 11 1.1116e-05
0.185 0.18 0.31 2 2.0211e-06
0.195 0.19 0.32 3 3.03165e-06
0.205 0.2 0.33 0 0
0.215 0.21 0.34 0 0
0.225 0.22 0.35 0 0
0.235 0.23 0.36 1 1.01055e-06
0.245 0.24 0.37 0 0
0.255 0.25 0.38 0 0
