Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.275 -0.28 0.01 0 0
-0.265 -0.27 0.02 1 7.62468e-06
-0.255 -0.26 0.03 1 7.62468e-06
-0.245 -0.25 0.04 0 0
-0.235 -0.24 0.05 0 0
-0.225 -0.23 0.06 4 3.04987e-05
-0.215 -0.22 0.07 1 7.62468e-06
-0.205 -0.21 0.08 1 7.62468e-06
-0.195 -0.2 0.09 2 1.52494e-05
-0.185 -0.19 0.1 1 7.62468e-06
-0.175 -0.18 0.11 6 4.57481e-05
-0.165 -0.17 0.12 5 3.81234e-05
-0.155 -0.16 0.13 9 6.86221e-05
-0.145 -0.15 0.14 15 0.00011437
-0.135 -0.14 0.15 31 0.000236365
-0.125 -0.13 0.16 32 0.00024399
-0.115 -0.12 0.17 68 0.000518478
-0.105 -0.11 0.18 93 0.000709096
-0.095 -0.1 0.19 150 0.0011437
-0.085 -0.09 0.2 259 0.00197479
-0.075 -0.08 0.21 475 0.00362172
-0.065 -0.07 0.22 878 0.00669447
-0.055 -0.06 0.23 1722 0.0131297
-0.045 -0.05 0.24 3351 0.0255503
-0.035 -0.04 0.25 7135 0.0544021
-0.025 -0.03 0.26 16045 0.122338
-0.015 -0.02 0.27 36708 0.279887
-0.00500001 -0.01 0.28 64160 0.4892
0.00499999 0 0.29 0 0
0.015 0.00999999 0.3 0 0
