Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.785 -0.79 0.01 0 0
-0.775 -0.78 0.02 1 1.43078e-07
-0.765 -0.77 0.03 0 0
-0.755 -0.76 0.04 0 0
-0.745 -0.75 0.05 2 2.86155e-07
-0.735 -0.74 0.06 0 0
-0.725 -0.73 0.07 1 1.43078e-07
-0.715 -0.72 0.08 0 0
-0.705 -0.71 0.09 0 0
-0.695 -0.7 0.1 1 1.43078e-07
-0.685 -0.69 0.11 1 1.43078e-07
-0.675 -0.68 0.12 0 0
-0.665 -0.67 0.13 1 1.43078e-07
-0.655 -0.66 0.14 0 0
-0.645 -0.65 0.15 0 0
-0.635 -0.64 0.16 0 0
-0.625 -0.63 0.17 1 1.43078e-07
-0.615 -0.62 0.18 0 0
-0.605 -0.61 0.19 1 1.43078e-07
-0.595 -0.6 0.2 2 2.86155e-07
-0.585 -0.59 0.21 2 2.86155e-07
-0.575 -0.58 0.22 1 1.43078e-07
-0.565 -0.57 0.23 1 1.43078e-07
-0.555 -0.56 0.24 2 2.86155e-07
-0.545 -0.55 0.25 3 4.29233e-07
-0.535 -0.54 0.26 4 5.7231e-07
-0.525 -0.53 0.27 0 0
-0.515 -0.52 0.28 4 5.7231e-07
-0.505 -0.51 0.29 5 7.15388e-07
-0.495 -0.5 0.3 2 2.86155e-07
-0.485 -0.49 0.31 5 7.15388e-07
-0.475 -0.48 0.32 5 7.15388e-07
-0.465 -0.47 0.33 2 2.86155e-07
-0.455 -0.46 0.34 8 1.14462e-06
-0.445 -0.45 0.35 7 1.00154e-06
-0.435 -0.44 0.36 13 1.86001e-06
-0.425 -0.43 0.37 7 1.00154e-06
-0.415 -0.42 0.38 11 1.57385e-06
-0.405 -0.41 0.39 9 1.2877e-06
-0.395 -0.4 0.4 15 2.14616e-06
-0.385 -0.39 0.41 19 2.71847e-06
-0.375 -0.38 0.42 18 2.5754e-06
-0.365 -0.37 0.43 23 3.29078e-06
-0.355 -0.36 0.44 26 3.72002e-06
-0.345 -0.35 0.45 20 2.86155e-06
-0.335 -0.34 0.46 28 4.00617e-06
-0.325 -0.33 0.47 31 4.4354e-06
-0.315 -0.32 0.48 43 6.15233e-06
-0.305 -0.31 0.49 50 7.15388e-06
-0.295 -0.3 0.5 60 8.58465e-06
-0.285 -0.29 0.51 81 1.15893e-05
-0.275 -0.28 0.52 85 1.21616e-05
-0.265 -0.27 0.53 123 1.75985e-05
-0.255 -0.26 0.54 139 1.98878e-05
-0.245 -0.25 0.55 192 2.74709e-05
-0.235 -0.24 0.56 198 2.83293e-05
-0.225 -0.23 0.57 252 3.60555e-05
-0.215 -0.22 0.58 342 4.89325e-05
-0.205 -0.21 0.59 434 6.20956e-05
-0.195 -0.2 0.6 545 7.79772e-05
-0.185 -0.19 0.61 710 0.000101585
-0.175 -0.18 0.62 959 0.000137211
-0.165 -0.17 0.63 1228 0.000175699
-0.155 -0.16 0.64 1874 0.000268127
-0.145 -0.15 0.65 2457 0.000351541
-0.135 -0.14 0.66 3463 0.000495477
-0.125 -0.13 0.67 4956 0.000709092
-0.115 -0.12 0.68 7249 0.00103717
-0.105 -0.11 0.69 10785 0.00154309
-0.095 -0.1 0.7 16225 0.00232143
-0.085 -0.09 0.71 24463 0.0035001
-0.075 -0.08 0.72 38689 0.00553553
-0.065 -0.07 0.73 60533 0.00866091
-0.055 -0.06 0.74 97754 0.0139864
-0.045 -0.05 0.75 160656 0.0229863
-0.035 -0.04 0.76 273483 0.0391293
-0.025 -0.03 0.77 484435 0.0693118
-0.015 -0.02 0.78 911366 0.130396
-0.00499998 -0.00999999 0.79 1651513 0.236294
0.00500002 0 0.8 1436105 0.205474
0.015 0.00999999 0.81 720763 0.103125
0.025 0.02 0.82 399372 0.0571411
0.035 0.03 0.83 232716 0.0332964
0.045 0.04 0.84 138247 0.01978
0.055 0.05 0.85 84234 0.012052
0.065 0.06 0.86 53585 0.00766681
0.075 0.07 0.87 35620 0.00509642
0.085 0.08 0.88 25012 0.00357865
0.095 0.09 0.89 18299 0.00261818
0.105 0.1 0.9 14107 0.00201839
0.115 0.11 0.91 11023 0.00157714
0.125 0.12 0.92 9208 0.00131746
0.135 0.13 0.93 7630 0.00109168
0.145 0.14 0.94 6515 0.00093215
0.155 0.15 0.95 5641 0.0008071
0.165 0.16 0.96 4892 0.000699935
0.175 0.17 0.97 4185 0.000598779
0.185 0.18 0.98 3703 0.000529816
0.195 0.19 0.99 3393 0.000485462
0.205 0.2 1 2873 0.000411062
0.215 0.21 1.01 2642 0.000378011
0.225 0.22 1.02 2240 0.000320494
0.235 0.23 1.03 1958 0.000280146
0.245 0.24 1.04 1651 0.000236221
0.255 0.25 1.05 1353 0.000193584
0.265 0.26 1.06 1241 0.000177559
0.275 0.27 1.07 1083 0.000154953
0.285 0.28 1.08 828 0.000118468
0.295 0.29 1.09 669 9.57188e-05
0.305 0.3 1.1 541 7.74049e-05
0.315 0.31 1.11 446 6.38126e-05
0.325 0.32 1.12 359 5.13648e-05
0.335 0.33 1.13 284 4.0634e-05
0.345 0.34 1.14 231 3.30509e-05
0.355 0.35 1.15 180 2.5754e-05
0.365 0.36 1.16 141 2.01739e-05
0.375 0.37 1.17 102 1.45939e-05
0.385 0.38 1.18 97 1.38785e-05
0.395 0.39 1.19 79 1.13031e-05
0.405 0.4 1.2 69 9.87235e-06
0.415 0.41 1.21 45 6.43849e-06
0.425 0.42 1.22 38 5.43695e-06
0.435 0.43 1.23 28 4.00617e-06
0.445 0.44 1.24 24 3.43386e-06
0.455 0.45 1.25 20 2.86155e-06
0.465 0.46 1.26 17 2.43232e-06
0.475 0.47 1.27 12 1.71693e-06
0.485 0.48 1.28 7 1.00154e-06
0.495 0.49 1.29 10 1.43078e-06
0.505 0.5 1.3 12 1.71693e-06
0.515 0.51 1.31 9 1.2877e-06
0.525 0.52 1.32 4 5.7231e-07
0.535 0.53 1.33 6 8.58465e-07
0.545 0.54 1.34 1 1.43078e-07
0.555 0.55 1.35 5 7.15388e-07
