Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.345 -0.35 0.01 0 0
-0.335 -0.34 0.02 1 1.46201e-06
-0.325 -0.33 0.03 0 0
-0.315 -0.32 0.04 0 0
-0.305 -0.31 0.05 0 0
-0.295 -0.3 0.06 0 0
-0.285 -0.29 0.07 0 0
-0.275 -0.28 0.08 0 0
-0.265 -0.27 0.09 0 0
-0.255 -0.26 0.1 0 0
-0.245 -0.25 0.11 0 0
-0.235 -0.24 0.12 1 1.46201e-06
-0.225 -0.23 0.13 0 0
-0.215 -0.22 0.14 2 2.92402e-06
-0.205 -0.21 0.15 0 0
-0.195 -0.2 0.16 1 1.46201e-06
-0.185 -0.19 0.17 2 2.92402e-06
-0.175 -0.18 0.18 2 2.92402e-06
-0.165 -0.17 0.19 8 1.16961e-05
-0.155 -0.16 0.2 13 1.90062e-05
-0.145 -0.15 0.21 24 3.50883e-05
-0.135 -0.14 0.22 40 5.84805e-05
-0.125 -0.13 0.23 74 0.000108189
-0.115 -0.12 0.24 140 0.000204682
-0.105 -0.11 0.25 291 0.000425445
-0.095 -0.1 0.26 565 0.000826037
-0.085 -0.09 0.27 1188 0.00173687
-0.075 -0.08 0.28 2284 0.00333923
-0.065 -0.07 0.29 4451 0.00650741
-0.055 -0.06 0.3 8532 0.0124739
-0.045 -0.05 0.31 15938 0.0233015
-0.035 -0.04 0.32 30633 0.0447858
-0.025 -0.03 0.33 56769 0.0829969
-0.015 -0.02 0.34 96685 0.141355
-0.005 -0.00999999 0.35 138064 0.201851
0.005 0 0.36 131571 0.192358
0.015 0.00999999 0.37 85445 0.124922
0.025 0.02 0.38 49139 0.0718418
0.035 0.03 0.39 26156 0.0382404
0.045 0.04 0.4 14179 0.0207299
0.055 0.05 0.41 7979 0.0116654
0.065 0.06 0.42 4913 0.00718286
0.075 0.07 0.43 3133 0.00458048
0.085 0.08 0.44 2021 0.00295473
0.095 0.09 0.45 1406 0.00205559
0.105 0.1 0.46 942 0.00137722
0.115 0.11 0.47 584 0.000853815
0.125 0.12 0.48 369 0.000539482
0.135 0.13 0.49 209 0.00030556
0.145 0.14 0.5 108 0.000157897
0.155 0.15 0.51 63 9.21067e-05
0.165 0.16 0.52 26 3.80123e-05
0.175 0.17 0.53 16 2.33922e-05
0.185 0.18 0.54 9 1.31581e-05
0.195 0.19 0.55 6 8.77207e-06
0.205 0.2 0.56 6 8.77207e-06
0.215 0.21 0.57 0 0
0.225 0.22 0.58 0 0
0.235 0.23 0.59 0 0
0.245 0.24 0.6 1 1.46201e-06
0.255 0.25 0.61 0 0
0.265 0.26 0.62 0 0
