Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.745 -0.75 0.01 0 0
-0.735 -0.74 0.02 1 3.67581e-07
-0.725 -0.73 0.03 0 0
-0.715 -0.72 0.04 1 3.67581e-07
-0.705 -0.71 0.05 2 7.35161e-07
-0.695 -0.7 0.06 0 0
-0.685 -0.69 0.07 0 0
-0.675 -0.68 0.08 1 3.67581e-07
-0.665 -0.67 0.09 1 3.67581e-07
-0.655 -0.66 0.1 1 3.67581e-07
-0.645 -0.65 0.11 0 0
-0.635 -0.64 0.12 0 0
-0.625 -0.63 0.13 2 7.35161e-07
-0.615 -0.62 0.14 0 0
-0.605 -0.61 0.15 0 0
-0.595 -0.6 0.16 0 0
-0.585 -0.59 0.17 1 3.67581e-07
-0.575 -0.58 0.18 0 0
-0.565 -0.57 0.19 0 0
-0.555 -0.56 0.2 2 7.35161e-07
-0.545 -0.55 0.21 0 0
-0.535 -0.54 0.22 4 1.47032e-06
-0.525 -0.53 0.23 3 1.10274e-06
-0.515 -0.52 0.24 1 3.67581e-07
-0.505 -0.51 0.25 1 3.67581e-07
-0.495 -0.5 0.26 0 0
-0.485 -0.49 0.27 0 0
-0.475 -0.48 0.28 4 1.47032e-06
-0.465 -0.47 0.29 5 1.8379e-06
-0.455 -0.46 0.3 5 1.8379e-06
-0.445 -0.45 0.31 0 0
-0.435 -0.44 0.32 3 1.10274e-06
-0.425 -0.43 0.33 5 1.8379e-06
-0.415 -0.42 0.34 10 3.67581e-06
-0.405 -0.41 0.35 6 2.20548e-06
-0.395 -0.4 0.36 15 5.51371e-06
-0.385 -0.39 0.37 18 6.61645e-06
-0.375 -0.38 0.38 9 3.30823e-06
-0.365 -0.37 0.39 16 5.88129e-06
-0.355 -0.36 0.4 29 1.06598e-05
-0.345 -0.35 0.41 32 1.17626e-05
-0.335 -0.34 0.42 28 1.02923e-05
-0.325 -0.33 0.43 36 1.32329e-05
-0.315 -0.32 0.44 55 2.02169e-05
-0.305 -0.31 0.45 58 2.13197e-05
-0.295 -0.3 0.46 69 2.53631e-05
-0.285 -0.29 0.47 84 3.08768e-05
-0.275 -0.28 0.48 113 4.15366e-05
-0.265 -0.27 0.49 154 5.66074e-05
-0.255 -0.26 0.5 182 6.68997e-05
-0.245 -0.25 0.51 236 8.6749e-05
-0.235 -0.24 0.52 318 0.000116891
-0.225 -0.23 0.53 413 0.000151811
-0.215 -0.22 0.54 575 0.000211359
-0.205 -0.21 0.55 788 0.000289654
-0.195 -0.2 0.56 1069 0.000392944
-0.185 -0.19 0.57 1421 0.000522332
-0.175 -0.18 0.58 2017 0.00074141
-0.165 -0.17 0.59 2893 0.00106341
-0.155 -0.16 0.6 3932 0.00144533
-0.145 -0.15 0.61 5688 0.0020908
-0.135 -0.14 0.62 7793 0.00286456
-0.125 -0.13 0.63 10985 0.00403787
-0.115 -0.12 0.64 15694 0.00576881
-0.105 -0.11 0.65 21871 0.00803936
-0.095 -0.1 0.66 30562 0.011234
-0.085 -0.09 0.67 41770 0.0153538
-0.075 -0.08 0.68 57168 0.0210139
-0.065 -0.07 0.69 76731 0.0282048
-0.055 -0.06 0.7 100906 0.0370911
-0.045 -0.05 0.71 130693 0.0480402
-0.035 -0.04 0.72 165294 0.0607589
-0.025 -0.03 0.73 202814 0.0745505
-0.015 -0.02 0.74 239082 0.0878819
-0.00500002 -0.00999999 0.75 267301 0.0982547
0.00499998 0 0.76 261426 0.0960952
0.015 0.00999999 0.77 226077 0.0831015
0.025 0.02 0.78 190271 0.0699399
0.035 0.03 0.79 153772 0.0565236
0.045 0.04 0.8 122540 0.0450433
0.055 0.05 0.81 94852 0.0348658
0.065 0.06 0.82 72539 0.0266639
0.075 0.07 0.83 54699 0.0201063
0.085 0.08 0.84 40766 0.0149848
0.095 0.09 0.85 30426 0.011184
0.105 0.1 0.86 22286 0.0081919
0.115 0.11 0.87 16278 0.00598348
0.125 0.12 0.88 11848 0.0043551
0.135 0.13 0.89 8768 0.00322295
0.145 0.14 0.9 6411 0.00235656
0.155 0.15 0.91 4752 0.00174674
0.165 0.16 0.92 3454 0.00126962
0.175 0.17 0.93 2497 0.000917849
0.185 0.18 0.94 1924 0.000707225
0.195 0.19 0.95 1389 0.00051057
0.205 0.2 0.96 1106 0.000406544
0.215 0.21 0.97 816 0.000299946
0.225 0.22 0.98 611 0.000224592
0.235 0.23 0.99 474 0.000174233
0.245 0.24 1 362 0.000133064
0.255 0.25 1.01 274 0.000100717
0.265 0.26 1.02 210 7.7192e-05
0.275 0.27 1.03 159 5.84453e-05
0.285 0.28 1.04 103 3.78608e-05
0.295 0.29 1.05 85 3.12444e-05
0.305 0.3 1.06 67 2.46279e-05
0.315 0.31 1.07 54 1.98494e-05
0.325 0.32 1.08 38 1.39681e-05
0.335 0.33 1.09 42 1.54384e-05
0.345 0.34 1.1 32 1.17626e-05
0.355 0.35 1.11 18 6.61645e-06
0.365 0.36 1.12 19 6.98403e-06
0.375 0.37 1.13 11 4.04339e-06
0.385 0.38 1.14 12 4.41097e-06
0.395 0.39 1.15 7 2.57306e-06
0.405 0.4 1.16 7 2.57306e-06
0.415 0.41 1.17 5 1.8379e-06
0.425 0.42 1.18 3 1.10274e-06
0.435 0.43 1.19 2 7.35161e-07
0.445 0.44 1.2 2 7.35161e-07
0.455 0.45 1.21 3 1.10274e-06
0.465 0.46 1.22 1 3.67581e-07
0.475 0.47 1.23 1 3.67581e-07
0.485 0.48 1.24 2 7.35161e-07
0.495 0.49 1.25 4 1.47032e-06
0.505 0.5 1.26 2 7.35161e-07
0.515 0.51 1.27 4 1.47032e-06
0.525 0.52 1.28 1 3.67581e-07
0.535 0.53 1.29 2 7.35161e-07
0.545 0.54 1.3 1 3.67581e-07
0.555 0.55 1.31 0 0
0.565 0.56 1.32 0 0
0.575 0.57 1.33 0 0
0.585 0.58 1.34 0 0
0.595 0.59 1.35 0 0
0.605 0.6 1.36 0 0
0.615 0.61 1.37 0 0
0.625 0.62 1.38 0 0
0.635 0.63 1.39 2 7.35161e-07
0.645 0.64 1.4 0 0
0.655 0.65 1.41 0 0
0.665 0.66 1.42 0 0
0.675 0.67 1.43 1 3.67581e-07
0.685 0.68 1.44 0 0
0.695 0.69 1.45 0 0
0.705 0.7 1.46 0 0
0.715 0.71 1.47 1 3.67581e-07
0.725 0.72 1.48 0 0
0.735 0.73 1.49 0 0
0.745 0.74 1.5 0 0
0.755 0.75 1.51 0 0
0.765 0.76 1.52 0 0
0.775 0.77 1.53 0 0
0.785 0.78 1.54 0 0
0.795 0.79 1.55 0 0
0.805 0.8 1.56 0 0
0.815 0.81 1.57 0 0
0.825 0.82 1.58 0 0
0.835 0.83 1.59 0 0
0.845 0.84 1.6 0 0
0.855 0.85 1.61 0 0
0.865 0.86 1.62 0 0
0.875 0.87 1.63 0 0
0.885 0.88 1.64 0 0
0.895 0.89 1.65 0 0
0.905 0.9 1.66 0 0
0.915 0.91 1.67 0 0
0.925 0.92 1.68 0 0
0.935 0.93 1.69 1 3.67581e-07
0.945 0.94 1.7 0 0
0.955 0.95 1.71 0 0
