Midpoint LowerLim UpperLim Count ProbabilityDensity
0.705 0.7 1.4 1 6.3798e-08
0.715 0.71 1.41 0 0
0.725 0.72 1.42 2 1.27596e-07
0.735 0.73 1.43 0 0
0.745 0.74 1.44 1 6.3798e-08
0.755 0.75 1.45 1 6.3798e-08
0.765 0.76 1.46 1 6.3798e-08
0.775 0.77 1.47 2 1.27596e-07
0.785 0.78 1.48 0 0
0.795 0.79 1.49 1 6.3798e-08
0.805 0.8 1.5 0 0
0.815 0.81 1.51 0 0
0.825 0.82 1.52 2 1.27596e-07
0.835 0.83 1.53 0 0
0.845 0.84 1.54 0 0
0.855 0.85 1.55 0 0
0.865 0.86 1.56 0 0
0.875 0.87 1.57 0 0
0.885 0.88 1.58 0 0
0.895 0.89 1.59 0 0
0.905 0.9 1.6 1 6.3798e-08
0.915 0.91 1.61 0 0
0.925 0.92 1.62 0 0
0.935 0.93 1.63 0 0
0.945 0.94 1.64 0 0
0.955 0.95 1.65 0 0
0.965 0.96 1.66 0 0
0.975 0.97 1.67 0 0
0.985 0.98 1.68 0 0
0.995 0.99 1.69 0 0
1.005 1 1.7 0 0
1.015 1.01 1.71 0 0
1.025 1.02 1.72 1 6.3798e-08
1.035 1.03 1.73 0 0
1.045 1.04 1.74 1 6.3798e-08
1.055 1.05 1.75 0 0
1.065 1.06 1.76 0 0
1.075 1.07 1.77 0 0
1.085 1.08 1.78 0 0
1.095 1.09 1.79 0 0
1.105 1.1 1.8 0 0
1.115 1.11 1.81 0 0
1.125 1.12 1.82 0 0
1.135 1.13 1.83 0 0
1.145 1.14 1.84 0 0
1.155 1.15 1.85 0 0
1.165 1.16 1.86 0 0
1.175 1.17 1.87 0 0
1.185 1.18 1.88 0 0
1.195 1.19 1.89 0 0
1.205 1.2 1.9 0 0
1.215 1.21 1.91 0 0
1.225 1.22 1.92 0 0
1.235 1.23 1.93 1 6.3798e-08
1.245 1.24 1.94 0 0
1.255 1.25 1.95 0 0
