Midpoint LowerLim UpperLim Count ProbabilityDensity
-1.025 -1.03 0.01 0 0
-1.015 -1.02 0.02 1 2.19978e-05
-1.005 -1.01 0.03 0 0
-0.995 -1 0.04 0 0
-0.985 -0.99 0.05 0 0
-0.975 -0.98 0.06 0 0
-0.965 -0.97 0.07 0 0
-0.955 -0.96 0.08 0 0
-0.945 -0.95 0.09 0 0
-0.935 -0.94 0.1 0 0
-0.925 -0.93 0.11 0 0
-0.915 -0.92 0.12 0 0
-0.905 -0.91 0.13 0 0
-0.895 -0.9 0.14 1 2.19978e-05
-0.885 -0.89 0.15 0 0
-0.875 -0.88 0.16 0 0
-0.865 -0.87 0.17 0 0
-0.855 -0.86 0.18 2 4.39957e-05
-0.845 -0.85 0.19 0 0
-0.835 -0.84 0.2 0 0
-0.825 -0.83 0.21 0 0
-0.815 -0.82 0.22 1 2.19978e-05
-0.805 -0.81 0.23 1 2.19978e-05
-0.795 -0.8 0.24 0 0
-0.785 -0.79 0.25 0 0
-0.775 -0.78 0.26 1 2.19978e-05
-0.765 -0.77 0.27 1 2.19978e-05
-0.755 -0.76 0.28 0 0
-0.745 -0.75 0.29 0 0
-0.735 -0.74 0.3 1 2.19978e-05
-0.725 -0.73 0.31 0 0
-0.715 -0.72 0.32 1 2.19978e-05
-0.705 -0.71 0.33 3 6.59935e-05
-0.695 -0.7 0.34 2 4.39957e-05
-0.685 -0.69 0.35 2 4.39957e-05
-0.675 -0.68 0.36 4 8.79914e-05
-0.665 -0.67 0.37 0 0
-0.655 -0.66 0.38 0 0
-0.645 -0.65 0.39 1 2.19978e-05
-0.635 -0.64 0.4 8 0.000175983
-0.625 -0.63 0.41 1 2.19978e-05
-0.615 -0.62 0.42 3 6.59935e-05
-0.605 -0.61 0.43 5 0.000109989
-0.595 -0.6 0.44 5 0.000109989
-0.585 -0.59 0.45 5 0.000109989
-0.575 -0.58 0.46 5 0.000109989
-0.565 -0.57 0.47 5 0.000109989
-0.555 -0.56 0.48 6 0.000131987
-0.545 -0.55 0.49 6 0.000131987
-0.535 -0.54 0.5 6 0.000131987
-0.525 -0.53 0.51 7 0.000153985
-0.515 -0.52 0.52 10 0.000219978
-0.505 -0.51 0.53 13 0.000285972
-0.495 -0.5 0.54 16 0.000351966
-0.485 -0.49 0.55 20 0.000439957
-0.475 -0.48 0.56 25 0.000549946
-0.465 -0.47 0.57 30 0.000659935
-0.455 -0.46 0.58 26 0.000571944
-0.445 -0.45 0.59 31 0.000681933
-0.435 -0.44 0.6 38 0.000835918
-0.425 -0.43 0.61 51 0.00112189
-0.415 -0.42 0.62 39 0.000857916
-0.405 -0.41 0.63 59 0.00129787
-0.395 -0.4 0.64 70 0.00153985
-0.385 -0.39 0.65 60 0.00131987
-0.375 -0.38 0.66 76 0.00167184
-0.365 -0.37 0.67 68 0.00149585
-0.355 -0.36 0.68 104 0.00228778
-0.345 -0.35 0.69 128 0.00281572
-0.335 -0.34 0.7 126 0.00277173
-0.325 -0.33 0.71 143 0.00314569
-0.315 -0.32 0.72 142 0.00312369
-0.305 -0.31 0.73 188 0.00413559
-0.295 -0.3 0.74 206 0.00453156
-0.285 -0.29 0.75 226 0.00497151
-0.275 -0.28 0.76 272 0.00598341
-0.265 -0.27 0.77 313 0.00688533
-0.255 -0.26 0.78 355 0.00780923
-0.245 -0.25 0.79 375 0.00824919
-0.235 -0.24 0.8 444 0.00976704
-0.225 -0.23 0.81 494 0.0108669
-0.215 -0.22 0.82 516 0.0113509
-0.205 -0.21 0.83 592 0.0130227
-0.195 -0.2 0.84 721 0.0158604
-0.185 -0.19 0.85 775 0.0170483
-0.175 -0.18 0.86 896 0.0197101
-0.165 -0.17 0.87 968 0.0212939
-0.155 -0.16 0.88 1144 0.0251655
-0.145 -0.15 0.89 1230 0.0270573
-0.135 -0.14 0.9 1366 0.0300491
-0.125 -0.13 0.91 1544 0.0339647
-0.115 -0.12 0.92 1695 0.0372863
-0.105 -0.11 0.93 1788 0.0393321
-0.095 -0.1 0.94 2014 0.0443037
-0.085 -0.09 0.95 2257 0.0496491
-0.075 -0.08 0.96 2376 0.0522669
-0.065 -0.07 0.97 2593 0.0570404
-0.055 -0.06 0.98 2718 0.0597901
-0.045 -0.05 0.99 2995 0.0658835
-0.035 -0.04 1 3212 0.0706571
-0.025 -0.03 1.01 3309 0.0727909
-0.015 -0.02 1.02 3354 0.0737808
-0.00499999 -0.00999999 1.03 3164 0.0696012
0.00500001 0 1.04 0 0
0.015 0.00999999 1.05 0 0
