Midpoint LowerLim UpperLim Count ProbabilityDensity
-1.925 -1.93 0.01 0 0
-1.915 -1.92 0.02 1 9.21694e-08
-1.905 -1.91 0.03 0 0
-1.895 -1.9 0.04 0 0
-1.885 -1.89 0.05 0 0
-1.875 -1.88 0.06 0 0
-1.865 -1.87 0.07 0 0
-1.855 -1.86 0.08 0 0
-1.845 -1.85 0.09 0 0
-1.835 -1.84 0.1 0 0
-1.825 -1.83 0.11 0 0
-1.815 -1.82 0.12 0 0
-1.805 -1.81 0.13 0 0
-1.795 -1.8 0.14 0 0
-1.785 -1.79 0.15 0 0
-1.775 -1.78 0.16 0 0
-1.765 -1.77 0.17 0 0
-1.755 -1.76 0.18 0 0
-1.745 -1.75 0.19 0 0
-1.735 -1.74 0.2 0 0
-1.725 -1.73 0.21 0 0
-1.715 -1.72 0.22 0 0
-1.705 -1.71 0.23 0 0
-1.695 -1.7 0.24 0 0
-1.685 -1.69 0.25 0 0
-1.675 -1.68 0.26 0 0
-1.665 -1.67 0.27 0 0
-1.655 -1.66 0.28 0 0
-1.645 -1.65 0.29 0 0
-1.635 -1.64 0.3 0 0
-1.625 -1.63 0.31 0 0
-1.615 -1.62 0.32 0 0
-1.605 -1.61 0.33 1 9.21694e-08
-1.595 -1.6 0.34 0 0
-1.585 -1.59 0.35 0 0
-1.575 -1.58 0.36 0 0
-1.565 -1.57 0.37 0 0
-1.555 -1.56 0.38 0 0
-1.545 -1.55 0.39 1 9.21694e-08
-1.535 -1.54 0.4 0 0
-1.525 -1.53 0.41 1 9.21694e-08
-1.515 -1.52 0.42 0 0
-1.505 -1.51 0.43 0 0
-1.495 -1.5 0.44 0 0
-1.485 -1.49 0.45 1 9.21694e-08
-1.475 -1.48 0.46 0 0
-1.465 -1.47 0.47 0 0
-1.455 -1.46 0.48 1 9.21694e-08
-1.445 -1.45 0.49 0 0
-1.435 -1.44 0.5 0 0
-1.425 -1.43 0.51 0 0
-1.415 -1.42 0.52 1 9.21694e-08
-1.405 -1.41 0.53 0 0
-1.395 -1.4 0.54 0 0
-1.385 -1.39 0.55 1 9.21694e-08
-1.375 -1.38 0.56 0 0
-1.365 -1.37 0.57 0 0
-1.355 -1.36 0.58 0 0
-1.345 -1.35 0.59 0 0
-1.335 -1.34 0.6 0 0
-1.325 -1.33 0.61 1 9.21694e-08
-1.315 -1.32 0.62 0 0
-1.305 -1.31 0.63 2 1.84339e-07
-1.295 -1.3 0.64 0 0
-1.285 -1.29 0.65 0 0
-1.275 -1.28 0.66 0 0
-1.265 -1.27 0.67 0 0
-1.255 -1.26 0.68 0 0
-1.245 -1.25 0.69 0 0
-1.235 -1.24 0.7 0 0
-1.225 -1.23 0.71 2 1.84339e-07
-1.215 -1.22 0.72 0 0
-1.205 -1.21 0.73 1 9.21694e-08
-1.195 -1.2 0.74 0 0
-1.185 -1.19 0.75 0 0
-1.175 -1.18 0.76 1 9.21694e-08
-1.165 -1.17 0.77 1 9.21694e-08
-1.155 -1.16 0.78 0 0
-1.145 -1.15 0.79 0 0
-1.135 -1.14 0.8 1 9.21694e-08
-1.125 -1.13 0.81 0 0
