Midpoint LowerLim UpperLim Count ProbabilityDensity
-4.855 -4.86 0.01 0 0
-4.845 -4.85 0.02 1 2.31405e-08
-4.835 -4.84 0.03 0 0
-4.825 -4.83 0.04 0 0
-4.815 -4.82 0.05 0 0
-4.805 -4.81 0.06 0 0
-4.795 -4.8 0.07 0 0
-4.785 -4.79 0.08 0 0
-4.775 -4.78 0.09 0 0
-4.765 -4.77 0.1 0 0
-4.755 -4.76 0.11 0 0
-4.745 -4.75 0.12 0 0
-4.735 -4.74 0.13 0 0
-4.725 -4.73 0.14 0 0
-4.715 -4.72 0.15 0 0
-4.705 -4.71 0.16 0 0
-4.695 -4.7 0.17 0 0
-4.685 -4.69 0.18 0 0
-4.675 -4.68 0.19 0 0
-4.665 -4.67 0.2 0 0
-4.655 -4.66 0.21 1 2.31405e-08
-4.645 -4.65 0.22 0 0
-4.635 -4.64 0.23 0 0
-4.625 -4.63 0.24 0 0
-4.615 -4.62 0.25 0 0
-4.605 -4.61 0.26 0 0
-4.595 -4.6 0.27 0 0
-4.585 -4.59 0.28 0 0
-4.575 -4.58 0.29 0 0
-4.565 -4.57 0.3 0 0
-4.555 -4.56 0.31 0 0
-4.545 -4.55 0.32 0 0
-4.535 -4.54 0.33 0 0
-4.525 -4.53 0.34 0 0
-4.515 -4.52 0.35 0 0
-4.505 -4.51 0.36 0 0
-4.495 -4.5 0.37 0 0
-4.485 -4.49 0.38 0 0
-4.475 -4.48 0.39 0 0
-4.465 -4.47 0.4 1 2.31405e-08
-4.455 -4.46 0.41 0 0
-4.445 -4.45 0.42 0 0
-4.435 -4.44 0.43 0 0
-4.425 -4.43 0.44 0 0
-4.415 -4.42 0.45 0 0
-4.405 -4.41 0.46 0 0
-4.395 -4.4 0.47 0 0
-4.385 -4.39 0.48 0 0
-4.375 -4.38 0.49 0 0
-4.365 -4.37 0.5 0 0
-4.355 -4.36 0.51 0 0
-4.345 -4.35 0.52 0 0
-4.335 -4.34 0.53 0 0
-4.325 -4.33 0.54 0 0
-4.315 -4.32 0.55 0 0
-4.305 -4.31 0.56 0 0
-4.295 -4.3 0.57 0 0
-4.285 -4.29 0.58 0 0
-4.275 -4.28 0.59 0 0
-4.265 -4.27 0.6 0 0
-4.255 -4.26 0.61 0 0
-4.245 -4.25 0.62 0 0
-4.235 -4.24 0.63 0 0
-4.225 -4.23 0.64 0 0
-4.215 -4.22 0.65 0 0
-4.205 -4.21 0.66 1 2.31405e-08
-4.195 -4.2 0.67 0 0
-4.185 -4.19 0.68 0 0
-4.175 -4.18 0.69 0 0
-4.165 -4.17 0.7 0 0
-4.155 -4.16 0.71 0 0
-4.145 -4.15 0.72 0 0
-4.135 -4.14 0.73 0 0
-4.125 -4.13 0.74 0 0
-4.115 -4.12 0.75 0 0
-4.105 -4.11 0.76 0 0
-4.095 -4.1 0.77 0 0
-4.085 -4.09 0.78 0 0
-4.075 -4.08 0.79 0 0
-4.065 -4.07 0.8 0 0
-4.055 -4.06 0.81 0 0
-4.045 -4.05 0.82 0 0
-4.035 -4.04 0.83 1 2.31405e-08
-4.025 -4.03 0.84 0 0
-4.015 -4.02 0.85 0 0
-4.005 -4.01 0.86 1 2.31405e-08
-3.995 -4 0.87 0 0
-3.985 -3.99 0.88 0 0
-3.975 -3.98 0.89 0 0
-3.965 -3.97 0.9 0 0
-3.955 -3.96 0.91 0 0
-3.945 -3.95 0.92 0 0
-3.935 -3.94 0.93 0 0
-3.925 -3.93 0.94 0 0
-3.915 -3.92 0.95 0 0
-3.905 -3.91 0.96 0 0
-3.895 -3.9 0.97 0 0
-3.885 -3.89 0.98 0 0
-3.875 -3.88 0.99 0 0
-3.865 -3.87 1 1 2.31405e-08
-3.855 -3.86 1.01 0 0
-3.845 -3.85 1.02 0 0
-3.835 -3.84 1.03 0 0
-3.825 -3.83 1.04 0 0
-3.815 -3.82 1.05 1 2.31405e-08
-3.805 -3.81 1.06 2 4.62809e-08
-3.795 -3.8 1.07 1 2.31405e-08
-3.785 -3.79 1.08 0 0
