Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.615 -0.62 0.01 0 0
-0.605 -0.61 0.02 1 5.73513e-07
-0.595 -0.6 0.03 0 0
-0.585 -0.59 0.04 1 5.73513e-07
-0.575 -0.58 0.05 0 0
-0.565 -0.57 0.06 1 5.73513e-07
-0.555 -0.56 0.07 0 0
-0.545 -0.55 0.08 0 0
-0.535 -0.54 0.09 0 0
-0.525 -0.53 0.1 0 0
-0.515 -0.52 0.11 0 0
-0.505 -0.51 0.12 0 0
-0.495 -0.5 0.13 0 0
-0.485 -0.49 0.14 1 5.73513e-07
-0.475 -0.48 0.15 1 5.73513e-07
-0.465 -0.47 0.16 3 1.72054e-06
-0.455 -0.46 0.17 0 0
-0.445 -0.45 0.18 0 0
-0.435 -0.44 0.19 0 0
-0.425 -0.43 0.2 0 0
-0.415 -0.42 0.21 1 5.73513e-07
-0.405 -0.41 0.22 2 1.14703e-06
-0.395 -0.4 0.23 2 1.14703e-06
-0.385 -0.39 0.24 3 1.72054e-06
-0.375 -0.38 0.25 2 1.14703e-06
-0.365 -0.37 0.26 2 1.14703e-06
-0.355 -0.36 0.27 3 1.72054e-06
-0.345 -0.35 0.28 3 1.72054e-06
-0.335 -0.34 0.29 3 1.72054e-06
-0.325 -0.33 0.3 6 3.44108e-06
-0.315 -0.32 0.31 5 2.86756e-06
-0.305 -0.31 0.32 12 6.88215e-06
-0.295 -0.3 0.33 7 4.01459e-06
-0.285 -0.29 0.34 10 5.73513e-06
-0.275 -0.28 0.35 10 5.73513e-06
-0.265 -0.27 0.36 17 9.74971e-06
-0.255 -0.26 0.37 24 1.37643e-05
-0.245 -0.25 0.38 30 1.72054e-05
-0.235 -0.24 0.39 33 1.89259e-05
-0.225 -0.23 0.4 52 2.98227e-05
-0.215 -0.22 0.41 88 5.04691e-05
-0.205 -0.21 0.42 104 5.96453e-05
-0.195 -0.2 0.43 139 7.97182e-05
-0.185 -0.19 0.44 200 0.000114703
-0.175 -0.18 0.45 310 0.000177789
-0.165 -0.17 0.46 416 0.000238581
-0.155 -0.16 0.47 701 0.000402032
-0.145 -0.15 0.48 999 0.000572939
-0.135 -0.14 0.49 1534 0.000879768
-0.125 -0.13 0.5 2409 0.00138159
-0.115 -0.12 0.51 3920 0.00224817
-0.105 -0.11 0.52 5926 0.00339864
-0.095 -0.1 0.53 9315 0.00534227
-0.085 -0.09 0.54 14791 0.00848282
-0.075 -0.08 0.55 22834 0.0130956
-0.065 -0.07 0.56 35509 0.0203649
-0.055 -0.06 0.57 53017 0.0304059
-0.045 -0.05 0.58 77820 0.0446307
-0.035 -0.04 0.59 109355 0.0627165
-0.025 -0.03 0.6 147718 0.0847181
-0.015 -0.02 0.61 187323 0.107432
-0.00500002 -0.00999999 0.62 220218 0.126298
0.00499998 0 0.63 215186 0.123412
0.015 0.00999999 0.64 175182 0.100469
0.025 0.02 0.65 135126 0.0774965
0.035 0.03 0.66 99939 0.0573163
0.045 0.04 0.67 70624 0.0405038
0.055 0.05 0.68 49147 0.0281864
0.065 0.06 0.69 33229 0.0190572
0.075 0.07 0.7 22288 0.0127824
0.085 0.08 0.71 15168 0.00869904
0.095 0.09 0.72 9944 0.00570301
0.105 0.1 0.73 6835 0.00391996
0.115 0.11 0.74 4572 0.0026221
0.125 0.12 0.75 3234 0.00185474
0.135 0.13 0.76 2400 0.00137643
0.145 0.14 0.77 1732 0.000993324
0.155 0.15 0.78 1151 0.000660113
0.165 0.16 0.79 891 0.000511
0.175 0.17 0.8 650 0.000372783
0.185 0.18 0.81 414 0.000237434
0.195 0.19 0.82 308 0.000176642
0.205 0.2 0.83 218 0.000125026
0.215 0.21 0.84 150 8.60269e-05
0.225 0.22 0.85 103 5.90718e-05
0.235 0.23 0.86 76 4.3587e-05
0.245 0.24 0.87 54 3.09697e-05
0.255 0.25 0.88 46 2.63816e-05
0.265 0.26 0.89 22 1.26173e-05
0.275 0.27 0.9 18 1.03232e-05
0.285 0.28 0.91 9 5.16161e-06
0.295 0.29 0.92 10 5.73513e-06
0.305 0.3 0.93 3 1.72054e-06
0.315 0.31 0.94 8 4.5881e-06
0.325 0.32 0.95 3 1.72054e-06
0.335 0.33 0.96 4 2.29405e-06
0.345 0.34 0.97 2 1.14703e-06
0.355 0.35 0.98 3 1.72054e-06
0.365 0.36 0.99 1 5.73513e-07
0.375 0.37 1 0 0
0.385 0.38 1.01 0 0
0.395 0.39 1.02 1 5.73513e-07
0.405 0.4 1.03 0 0
0.415 0.41 1.04 1 5.73513e-07
0.425 0.42 1.05 0 0
0.435 0.43 1.06 1 5.73513e-07
0.445 0.44 1.07 0 0
0.455 0.45 1.08 1 5.73513e-07
0.465 0.46 1.09 0 0
0.475 0.47 1.1 1 5.73513e-07
0.485 0.48 1.11 0 0
0.495 0.49 1.12 1 5.73513e-07
0.505 0.5 1.13 1 5.73513e-07
0.515 0.51 1.14 0 0
0.525 0.52 1.15 0 0
0.535 0.53 1.16 1 5.73513e-07
0.545 0.54 1.17 0 0
0.555 0.55 1.18 0 0
0.565 0.56 1.19 0 0
0.575 0.57 1.2 1 5.73513e-07
0.585 0.58 1.21 0 0
0.595 0.59 1.22 0 0
0.605 0.6 1.23 0 0
0.615 0.61 1.24 0 0
0.625 0.62 1.25 0 0
0.635 0.63 1.26 0 0
0.645 0.64 1.27 0 0
0.655 0.65 1.28 0 0
0.665 0.66 1.29 0 0
0.675 0.67 1.3 0 0
0.685 0.68 1.31 0 0
0.695 0.69 1.32 0 0
0.705 0.7 1.33 0 0
0.715 0.71 1.34 0 0
0.725 0.72 1.35 0 0
0.735 0.73 1.36 0 0
0.745 0.74 1.37 0 0
0.755 0.75 1.38 0 0
0.765 0.76 1.39 0 0
0.775 0.77 1.4 0 0
0.785 0.78 1.41 0 0
0.795 0.79 1.42 0 0
0.805 0.8 1.43 0 0
0.815 0.81 1.44 0 0
0.825 0.82 1.45 0 0
0.835 0.83 1.46 0 0
0.845 0.84 1.47 0 0
0.855 0.85 1.48 0 0
0.865 0.86 1.49 0 0
0.875 0.87 1.5 0 0
0.885 0.88 1.51 0 0
0.895 0.89 1.52 0 0
0.905 0.9 1.53 0 0
0.915 0.91 1.54 0 0
0.925 0.92 1.55 0 0
0.935 0.93 1.56 0 0
0.945 0.94 1.57 0 0
0.955 0.95 1.58 0 0
0.965 0.96 1.59 1 5.73513e-07
0.975 0.97 1.6 0 0
0.985 0.98 1.61 0 0
