Midpoint LowerLim UpperLim Count ProbabilityDensity
-0.695 -0.7 0.01 0 0
-0.685 -0.69 0.02 1 4.65996e-06
-0.675 -0.68 0.03 0 0
-0.665 -0.67 0.04 0 0
-0.655 -0.66 0.05 0 0
-0.645 -0.65 0.06 0 0
-0.635 -0.64 0.07 0 0
-0.625 -0.63 0.08 1 4.65996e-06
-0.615 -0.62 0.09 1 4.65996e-06
-0.605 -0.61 0.1 0 0
-0.595 -0.6 0.11 0 0
-0.585 -0.59 0.12 0 0
-0.575 -0.58 0.13 1 4.65996e-06
-0.565 -0.57 0.14 0 0
-0.555 -0.56 0.15 2 9.31993e-06
-0.545 -0.55 0.16 1 4.65996e-06
-0.535 -0.54 0.17 3 1.39799e-05
-0.525 -0.53 0.18 4 1.86399e-05
-0.515 -0.52 0.19 1 4.65996e-06
-0.505 -0.51 0.2 1 4.65996e-06
-0.495 -0.5 0.21 1 4.65996e-06
-0.485 -0.49 0.22 3 1.39799e-05
-0.475 -0.48 0.23 3 1.39799e-05
-0.465 -0.47 0.24 0 0
-0.455 -0.46 0.25 4 1.86399e-05
-0.445 -0.45 0.26 5 2.32998e-05
-0.435 -0.44 0.27 3 1.39799e-05
-0.425 -0.43 0.28 4 1.86399e-05
-0.415 -0.42 0.29 3 1.39799e-05
-0.405 -0.41 0.3 4 1.86399e-05
-0.395 -0.4 0.31 3 1.39799e-05
-0.385 -0.39 0.32 5 2.32998e-05
-0.375 -0.38 0.33 4 1.86399e-05
-0.365 -0.37 0.34 7 3.26197e-05
-0.355 -0.36 0.35 6 2.79598e-05
-0.345 -0.35 0.36 11 5.12596e-05
-0.335 -0.34 0.37 11 5.12596e-05
-0.325 -0.33 0.38 16 7.45594e-05
-0.315 -0.32 0.39 13 6.05795e-05
-0.305 -0.31 0.4 21 9.78592e-05
-0.295 -0.3 0.41 25 0.000116499
-0.285 -0.29 0.42 36 0.000167759
-0.275 -0.28 0.43 35 0.000163099
-0.265 -0.27 0.44 59 0.000274938
-0.255 -0.26 0.45 47 0.000219018
-0.245 -0.25 0.46 58 0.000270278
-0.235 -0.24 0.47 95 0.000442696
-0.225 -0.23 0.48 99 0.000461336
-0.215 -0.22 0.49 117 0.000545216
-0.205 -0.21 0.5 158 0.000736274
-0.195 -0.2 0.51 206 0.000959952
-0.185 -0.19 0.52 292 0.00136071
-0.175 -0.18 0.53 348 0.00162167
-0.165 -0.17 0.54 468 0.00218086
-0.155 -0.16 0.55 578 0.00269346
-0.145 -0.15 0.56 846 0.00394233
-0.135 -0.14 0.57 1259 0.00586689
-0.125 -0.13 0.58 1644 0.00766098
-0.115 -0.12 0.59 2231 0.0103964
-0.105 -0.11 0.6 3231 0.0150563
-0.095 -0.1 0.61 4347 0.0202569
-0.085 -0.09 0.62 6188 0.0288358
-0.075 -0.08 0.63 8523 0.0397169
-0.065 -0.07 0.64 11722 0.0546241
-0.055 -0.06 0.65 15605 0.0727187
-0.045 -0.05 0.66 20571 0.0958601
-0.035 -0.04 0.67 26702 0.12443
-0.025 -0.03 0.68 33212 0.154767
-0.015 -0.02 0.69 38142 0.17774
-0.005 -0.00999999 0.7 37607 0.175247
0.005 0 0.71 0 0
0.015 0.00999999 0.72 0 0
