Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 274 0.0091602
35 30 30 2502 0.0836454
45 40 40 2079 0.0695039
55 50 50 2534 0.0847152
65 60 60 2866 0.0958144
75 70 70 2493 0.0833445
85 80 80 2330 0.0778952
95 90 90 2584 0.0863867
105 100 100 2098 0.0701391
115 110 110 1619 0.0541254
125 120 120 1589 0.0531225
135 130 130 1311 0.0438286
145 140 140 1046 0.0349692
155 150 150 878 0.0293528
165 160 160 743 0.0248395
175 170 170 589 0.0196911
185 180 180 421 0.0140746
195 190 190 374 0.0125033
205 200 200 308 0.0102969
215 210 210 240 0.00802354
225 220 220 179 0.00598422
235 230 230 156 0.0052153
245 240 240 108 0.00361059
255 250 250 89 0.00297539
265 260 260 66 0.00220647
275 270 270 50 0.00167157
285 280 280 46 0.00153784
295 290 290 43 0.00143755
305 300 300 41 0.00137069
315 310 310 23 0.000768922
325 320 320 27 0.000902648
335 330 330 27 0.000902648
345 340 340 21 0.000702059
355 350 350 21 0.000702059
365 360 360 16 0.000534902
375 370 370 12 0.000401177
385 380 380 14 0.00046804
395 390 390 10 0.000334314
405 400 400 12 0.000401177
415 410 410 9 0.000300883
425 420 420 9 0.000300883
435 430 430 9 0.000300883
445 440 440 6 0.000200588
455 450 450 6 0.000200588
465 460 460 12 0.000401177
475 470 470 4 0.000133726
485 480 480 2 6.68628e-05
495 490 490 7 0.00023402
505 500 500 4 0.000133726
515 510 510 2 6.68628e-05
525 520 520 1 3.34314e-05
535 530 530 0 0
545 540 540 0 0
555 550 550 0 0
565 560 560 0 0
575 570 570 1 3.34314e-05
585 580 580 1 3.34314e-05
595 590 590 0 0
605 600 600 0 0
