Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 3342 0.0301652
25 20 30 3595 0.0324488
35 30 40 4051 0.0365647
45 40 50 5135 0.0463489
55 50 60 6310 0.0569546
65 60 70 7380 0.0666125
75 70 80 7959 0.0718386
85 80 90 8247 0.0744381
95 90 100 8284 0.0747721
105 100 110 7926 0.0715408
115 110 120 7228 0.0652405
125 120 130 6574 0.0593375
135 130 140 5587 0.0504287
145 140 150 4844 0.0437224
155 150 160 4220 0.0380901
165 160 170 3639 0.0328459
175 170 180 3015 0.0272136
185 180 190 2506 0.0226194
195 190 200 2021 0.0182417
205 200 210 1613 0.0145591
215 210 220 1291 0.0116527
225 220 230 1053 0.00950447
235 230 240 886 0.00799711
245 240 250 712 0.00642657
255 250 260 594 0.00536149
265 260 270 464 0.0041881
275 270 280 347 0.00313205
285 280 290 287 0.00259049
295 290 300 250 0.00225652
305 300 310 182 0.00164275
315 310 320 151 0.00136294
325 320 330 138 0.0012456
335 330 340 113 0.00101995
345 340 350 122 0.00110118
355 350 360 98 0.000884556
365 360 370 97 0.00087553
375 370 380 72 0.000649878
385 380 390 65 0.000586696
395 390 400 50 0.000451304
405 400 410 34 0.000306887
415 410 420 41 0.000370069
425 420 430 28 0.00025273
435 430 440 25 0.000225652
445 440 450 19 0.000171496
455 450 460 14 0.000126365
465 460 470 18 0.00016247
475 470 480 25 0.000225652
485 480 490 16 0.000144417
495 490 500 25 0.000225652
505 500 510 8 7.22087e-05
515 510 520 13 0.000117339
525 520 530 6 5.41565e-05
535 530 540 1 9.02609e-06
545 540 550 3 2.70783e-05
555 550 560 1 9.02609e-06
565 560 570 1 9.02609e-06
575 570 580 1 9.02609e-06
585 580 590 2 1.80522e-05
595 590 600 2 1.80522e-05
605 600 610 2 1.80522e-05
615 610 620 1 9.02609e-06
625 620 630 1 9.02609e-06
635 630 640 0 0
645 640 650 0 0
655 650 660 1 9.02609e-06
665 660 670 3 2.70783e-05
675 670 680 0 0
685 680 690 1 9.02609e-06
695 690 700 4 3.61043e-05
705 700 710 6 5.41565e-05
715 710 720 4 3.61043e-05
725 720 730 3 2.70783e-05
735 730 740 1 9.02609e-06
745 740 750 2 1.80522e-05
755 750 760 5 4.51304e-05
765 760 770 6 5.41565e-05
775 770 780 5 4.51304e-05
785 780 790 4 3.61043e-05
795 790 800 6 5.41565e-05
805 800 810 4 3.61043e-05
815 810 820 0 0
825 820 830 0 0
