Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 930 0.0460738
55 50 30 3666 0.18162
65 60 40 2067 0.102403
75 70 50 2107 0.104384
85 80 60 1858 0.0920485
95 90 70 1171 0.0580134
105 100 80 1684 0.0834283
115 110 90 826 0.0409215
125 120 100 1176 0.0582611
135 130 110 660 0.0326975
145 140 120 747 0.0370077
155 150 130 467 0.023136
165 160 140 458 0.0226901
175 170 150 380 0.0188259
185 180 160 297 0.0147139
195 190 170 261 0.0129304
205 200 180 195 0.00966064
215 210 190 222 0.0109983
225 220 200 136 0.00673768
235 230 210 134 0.00663859
245 240 220 106 0.00525142
255 250 230 90 0.00445876
265 260 240 76 0.00376517
275 270 250 56 0.00277434
285 280 260 67 0.0033193
295 290 270 47 0.00232846
305 300 280 58 0.00287342
315 310 290 31 0.00153579
325 320 300 31 0.00153579
335 330 310 29 0.00143671
345 340 320 17 0.00084221
355 350 330 16 0.000792668
365 360 340 12 0.000594501
375 370 350 12 0.000594501
385 380 360 4 0.000198167
395 390 370 9 0.000445876
405 400 380 4 0.000198167
415 410 390 7 0.000346792
425 420 400 4 0.000198167
435 430 410 7 0.000346792
445 440 420 7 0.000346792
455 450 430 6 0.00029725
465 460 440 2 9.90835e-05
475 470 450 3 0.000148625
485 480 460 4 0.000198167
495 490 470 6 0.00029725
505 500 480 1 4.95417e-05
515 510 490 2 9.90835e-05
525 520 500 4 0.000198167
535 530 510 1 4.95417e-05
545 540 520 1 4.95417e-05
555 550 530 1 4.95417e-05
565 560 540 1 4.95417e-05
575 570 550 3 0.000148625
585 580 560 0 0
595 590 570 2 9.90835e-05
605 600 580 0 0
615 610 590 2 9.90835e-05
625 620 600 0 0
635 630 610 1 4.95417e-05
645 640 620 1 4.95417e-05
655 650 630 1 4.95417e-05
665 660 640 0 0
675 670 650 0 0
685 680 660 1 4.95417e-05
695 690 670 0 0
705 700 680 2 9.90835e-05
715 710 690 0 0
725 720 700 0 0
735 730 710 0 0
745 740 720 1 4.95417e-05
755 750 730 1 4.95417e-05
765 760 740 1 4.95417e-05
775 770 750 1 4.95417e-05
785 780 760 0 0
795 790 770 1 4.95417e-05
805 800 780 1 4.95417e-05
815 810 790 1 4.95417e-05
825 820 800 0 0
835 830 810 1 4.95417e-05
845 840 820 0 0
855 850 830 0 0
