Midpoint LowerLim UpperLim Count ProbabilityDensity
55 50 10 0 0
65 60 20 218 0.294197
75 70 30 155 0.209177
85 80 40 117 0.157895
95 90 50 83 0.112011
105 100 60 63 0.0850202
115 110 70 22 0.0296896
125 120 80 21 0.0283401
135 130 90 18 0.0242915
145 140 100 15 0.0202429
155 150 110 17 0.022942
165 160 120 3 0.00404858
175 170 130 2 0.00269906
185 180 140 1 0.00134953
195 190 150 2 0.00269906
205 200 160 2 0.00269906
215 210 170 0 0
225 220 180 1 0.00134953
235 230 190 1 0.00134953
245 240 200 0 0
255 250 210 0 0
