Midpoint LowerLim UpperLim Count ProbabilityDensity
25 20 10 0 0
35 30 20 716 0.03198
45 40 30 2734 0.122114
55 50 40 2390 0.106749
65 60 50 1790 0.07995
75 70 60 2452 0.109518
85 80 70 1742 0.0778061
95 90 80 1756 0.0784314
105 100 90 1565 0.0699004
115 110 100 1059 0.0473
125 120 110 1235 0.055161
135 130 120 875 0.0390817
145 140 130 775 0.0346152
155 150 140 660 0.0294788
165 160 150 465 0.0207691
175 170 160 429 0.0191612
185 180 170 296 0.0132208
195 190 180 273 0.0121935
205 200 190 236 0.0105409
215 210 200 179 0.007995
225 220 210 153 0.00683371
235 230 220 121 0.00540444
245 240 230 77 0.00343919
255 250 240 68 0.00303721
265 260 250 52 0.00232257
275 270 260 52 0.00232257
285 280 270 32 0.00142927
295 290 280 39 0.00174193
305 300 290 28 0.00125061
315 310 300 18 0.000803966
325 320 310 18 0.000803966
335 330 320 14 0.000625307
345 340 330 16 0.000714637
355 350 340 13 0.000580642
365 360 350 11 0.000491313
375 370 360 7 0.000312654
385 380 370 2 8.93296e-05
395 390 380 3 0.000133994
405 400 390 6 0.000267989
415 410 400 6 0.000267989
425 420 410 2 8.93296e-05
435 430 420 2 8.93296e-05
445 440 430 2 8.93296e-05
455 450 440 2 8.93296e-05
465 460 450 3 0.000133994
475 470 460 1 4.46648e-05
485 480 470 1 4.46648e-05
495 490 480 1 4.46648e-05
505 500 490 3 0.000133994
515 510 500 1 4.46648e-05
525 520 510 2 8.93296e-05
535 530 520 2 8.93296e-05
545 540 530 1 4.46648e-05
555 550 540 1 4.46648e-05
565 560 550 0 0
575 570 560 0 0
585 580 570 2 8.93296e-05
595 590 580 0 0
605 600 590 0 0
