Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 54029 0.17864
25 20 30 64064 0.211819
35 30 40 61456 0.203196
45 40 50 46935 0.155184
55 50 60 31323 0.103565
65 60 70 19048 0.0629796
75 70 80 10592 0.035021
85 80 90 6110 0.0202019
95 90 100 3730 0.0123327
105 100 110 2153 0.0071186
115 110 120 1317 0.00435448
125 120 130 684 0.00226155
135 130 140 338 0.00111755
145 140 150 211 0.000697643
155 150 160 184 0.000608371
165 160 170 94 0.000310798
175 170 180 42 0.000138867
185 180 190 37 0.000122335
195 190 200 43 0.000142174
205 200 210 29 9.58846e-05
215 210 220 17 5.62082e-05
225 220 230 8 2.64509e-05
235 230 240 2 6.61273e-06
245 240 250 1 3.30636e-06
255 250 260 0 0
265 260 270 0 0
