Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 2128 0.361168
55 50 30 1418 0.240665
65 60 40 912 0.154786
75 70 50 608 0.103191
85 80 60 394 0.0668703
95 90 70 202 0.0342838
105 100 80 80 0.0135777
115 110 90 52 0.00882553
125 120 100 33 0.00560081
135 130 110 17 0.00288527
145 140 120 9 0.00152749
155 150 130 7 0.00118805
165 160 140 15 0.00254582
175 170 150 3 0.000509165
185 180 160 6 0.00101833
195 190 170 4 0.000678887
205 200 180 2 0.000339443
215 210 190 0 0
225 220 200 2 0.000339443
235 230 210 0 0
245 240 220 0 0
