Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 1616 0.0316528
25 20 30 2773 0.054315
35 30 40 4067 0.0796608
45 40 50 4612 0.0903357
55 50 60 5099 0.0998746
65 60 70 5720 0.112038
75 70 80 4911 0.0961923
85 80 90 4626 0.0906099
95 90 100 3478 0.0681239
105 100 110 2869 0.0561954
115 110 120 2227 0.0436205
125 120 130 1542 0.0302033
135 130 140 1394 0.0273044
145 140 150 1116 0.0218592
155 150 160 834 0.0163356
165 160 170 717 0.014044
175 170 180 497 0.00973479
185 180 190 466 0.00912759
195 190 200 342 0.00669879
205 200 210 272 0.00532769
215 210 220 207 0.00405453
225 220 230 171 0.00334939
235 230 240 133 0.00260508
245 240 250 133 0.00260508
255 250 260 143 0.00280096
265 260 270 128 0.00250715
275 270 280 123 0.00240921
285 280 290 86 0.00168449
295 290 300 91 0.00178243
305 300 310 74 0.00144945
315 310 320 68 0.00133192
325 320 330 62 0.0012144
335 330 340 54 0.0010577
345 340 350 58 0.00113605
355 350 360 42 0.000822658
365 360 370 30 0.000587613
375 370 380 27 0.000528852
385 380 390 24 0.00047009
395 390 400 29 0.000568026
405 400 410 31 0.0006072
415 410 420 19 0.000372155
425 420 430 28 0.000548439
435 430 440 20 0.000391742
445 440 450 11 0.000215458
455 450 460 20 0.000391742
465 460 470 9 0.000176284
475 470 480 14 0.000274219
485 480 490 10 0.000195871
495 490 500 9 0.000176284
505 500 510 8 0.000156697
515 510 520 4 7.83484e-05
525 520 530 4 7.83484e-05
535 530 540 3 5.87613e-05
545 540 550 2 3.91742e-05
555 550 560 1 1.95871e-05
565 560 570 0 0
575 570 580 0 0
