Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 2438 0.0778168
35 30 30 2924 0.0933291
45 40 40 3300 0.10533
55 50 50 3559 0.113597
65 60 60 3328 0.106224
75 70 70 2919 0.0931695
85 80 80 2435 0.077721
95 90 90 1969 0.0628471
105 100 100 1557 0.0496968
115 110 110 1175 0.037504
125 120 120 965 0.0308011
135 130 130 782 0.0249601
145 140 140 608 0.0194063
155 150 150 481 0.0153527
165 160 160 361 0.0115225
175 170 170 317 0.0101181
185 180 180 264 0.00842643
195 190 190 225 0.00718162
205 200 200 162 0.00517076
215 210 210 143 0.00456432
225 220 220 134 0.00427705
235 230 230 113 0.00360677
245 240 240 128 0.00408554
255 250 250 99 0.00315991
265 260 260 102 0.00325567
275 270 270 70 0.00223428
285 280 280 80 0.00255346
295 290 290 57 0.00181934
305 300 300 64 0.00204277
315 310 310 49 0.001564
325 320 320 47 0.00150016
335 330 330 41 0.00130865
345 340 340 45 0.00143632
355 350 350 37 0.00118098
365 360 360 34 0.00108522
375 370 370 39 0.00124481
385 380 380 28 0.000893712
395 390 390 22 0.000702202
405 400 400 27 0.000861794
415 410 410 16 0.000510693
425 420 420 23 0.000734121
435 430 430 29 0.00092563
445 440 440 25 0.000797957
455 450 450 17 0.000542611
465 460 460 13 0.000414938
475 470 470 10 0.000319183
485 480 480 8 0.000255346
495 490 490 5 0.000159591
505 500 500 3 9.57549e-05
515 510 510 2 6.38366e-05
525 520 520 3 9.57549e-05
535 530 530 5 0.000159591
545 540 540 3 9.57549e-05
555 550 550 3 9.57549e-05
565 560 560 3 9.57549e-05
575 570 570 4 0.000127673
585 580 580 8 0.000255346
595 590 590 3 9.57549e-05
605 600 600 4 0.000127673
615 610 610 1 3.19183e-05
625 620 620 2 6.38366e-05
635 630 630 1 3.19183e-05
645 640 640 5 0.000159591
655 650 650 2 6.38366e-05
665 660 660 3 9.57549e-05
675 670 670 1 3.19183e-05
685 680 680 0 0
695 690 690 0 0
