Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 7702 0.0227166
15 10 30 11591 0.034187
25 20 40 11619 0.0342696
35 30 50 11803 0.0348123
45 40 60 12966 0.0382425
55 50 70 14893 0.0439261
65 60 80 16910 0.0498751
75 70 90 18703 0.0551634
85 80 100 19738 0.0582161
95 90 110 21328 0.0629057
105 100 120 21378 0.0630532
115 110 130 20925 0.0617171
125 120 140 19786 0.0583577
135 130 150 18368 0.0541754
145 140 160 16339 0.048191
155 150 170 14375 0.0423983
165 160 180 12720 0.0375169
175 170 190 11292 0.0333051
185 180 200 9931 0.0292909
195 190 210 8372 0.0246927
205 200 220 6645 0.0195991
215 210 230 5403 0.0159358
225 220 240 4434 0.0130778
235 230 250 3674 0.0108363
245 240 260 2895 0.00853864
255 250 270 2540 0.00749159
265 260 280 2093 0.00617319
275 270 290 1677 0.00494622
285 280 300 1344 0.00396405
295 290 310 1119 0.00330043
305 300 320 875 0.00258076
315 310 330 732 0.00215899
325 320 340 629 0.0018552
335 330 350 456 0.00134495
345 340 360 436 0.00128596
355 350 370 402 0.00118568
365 360 380 354 0.0010441
375 370 390 300 0.000884833
385 380 400 254 0.000749159
395 390 410 210 0.000619383
405 400 420 268 0.000790451
415 410 430 215 0.00063413
425 420 440 181 0.000533849
435 430 450 148 0.000436518
445 440 460 130 0.000383428
455 450 470 120 0.000353933
465 460 480 117 0.000345085
475 470 490 100 0.000294944
485 480 500 84 0.000247753
495 490 510 66 0.000194663
505 500 520 50 0.000147472
515 510 530 58 0.000171068
525 520 540 71 0.000209411
535 530 550 50 0.000147472
545 540 560 29 8.55339e-05
555 550 570 25 7.37361e-05
565 560 580 22 6.48878e-05
575 570 590 17 5.01405e-05
585 580 600 12 3.53933e-05
595 590 610 12 3.53933e-05
605 600 620 16 4.71911e-05
615 610 630 12 3.53933e-05
625 620 640 12 3.53933e-05
635 630 650 9 2.6545e-05
645 640 660 5 1.47472e-05
655 650 670 2 5.89889e-06
665 660 680 3 8.84833e-06
675 670 690 1 2.94944e-06
685 680 700 0 0
695 690 710 0 0
705 700 720 0 0
715 710 730 0 0
725 720 740 0 0
735 730 750 0 0
745 740 760 0 0
755 750 770 0 0
765 760 780 0 0
775 770 790 0 0
785 780 800 0 0
795 790 810 0 0
805 800 820 0 0
815 810 830 1 2.94944e-06
825 820 840 0 0
835 830 850 0 0
