Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 823 0.0068815
25 20 30 8355 0.0698602
35 30 40 10062 0.0841332
45 40 50 12926 0.108081
55 50 60 14524 0.121442
65 60 70 13724 0.114753
75 70 80 11757 0.098306
85 80 90 9729 0.0813489
95 90 100 7669 0.0641242
105 100 110 5904 0.0493662
115 110 120 4628 0.0386969
125 120 130 3699 0.0309291
135 130 140 2957 0.0247249
145 140 150 2344 0.0195993
155 150 160 1802 0.0150674
165 160 170 1462 0.0122245
175 170 180 1190 0.00995017
185 180 190 1011 0.00845346
195 190 200 840 0.00702365
205 200 210 707 0.00591157
215 210 220 571 0.00477441
225 220 230 479 0.00400515
235 230 240 410 0.00342821
245 240 250 335 0.0028011
255 250 260 289 0.00241647
265 260 270 221 0.00184789
275 270 280 211 0.00176427
285 280 290 148 0.0012375
295 290 300 116 0.000969932
305 300 310 107 0.000894679
315 310 320 96 0.000802702
325 320 330 76 0.000635473
335 330 340 74 0.00061875
345 340 350 61 0.000510051
355 350 360 50 0.000418074
365 360 370 39 0.000326098
375 370 380 37 0.000309375
385 380 390 27 0.00022576
395 390 400 29 0.000242483
405 400 410 18 0.000150507
415 410 420 21 0.000175591
425 420 430 15 0.000125422
435 430 440 13 0.000108699
445 440 450 9 7.52534e-05
455 450 460 9 7.52534e-05
465 460 470 5 4.18074e-05
475 470 480 3 2.50845e-05
485 480 490 4 3.34459e-05
495 490 500 3 2.50845e-05
505 500 510 1 8.36148e-06
515 510 520 1 8.36148e-06
525 520 530 2 1.6723e-05
535 530 540 1 8.36148e-06
545 540 550 1 8.36148e-06
555 550 560 0 0
565 560 570 0 0
575 570 580 0 0
585 580 590 1 8.36148e-06
595 590 600 0 0
605 600 610 0 0
