Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 270 0.0178218
55 50 30 1043 0.0688449
65 60 40 3281 0.216568
75 70 50 1117 0.0737294
85 80 60 1883 0.12429
95 90 70 1044 0.0689109
105 100 80 969 0.0639604
115 110 90 1016 0.0670627
125 120 100 521 0.0343894
135 130 110 838 0.0553135
145 140 120 474 0.0312871
155 150 130 403 0.0266007
165 160 140 400 0.0264026
175 170 150 254 0.0167657
185 180 160 304 0.020066
195 190 170 196 0.0129373
205 200 180 177 0.0116832
215 210 190 148 0.00976898
225 220 200 118 0.00778878
235 230 210 108 0.00712871
245 240 220 85 0.00561056
255 250 230 63 0.00415842
265 260 240 54 0.00356436
275 270 250 51 0.00336634
285 280 260 49 0.00323432
295 290 270 31 0.0020462
305 300 280 41 0.00270627
315 310 290 26 0.00171617
325 320 300 18 0.00118812
335 330 310 25 0.00165017
345 340 320 21 0.00138614
355 350 330 20 0.00132013
365 360 340 12 0.000792079
375 370 350 11 0.000726073
385 380 360 8 0.000528053
395 390 370 5 0.000330033
405 400 380 7 0.000462046
415 410 390 4 0.000264026
425 420 400 6 0.00039604
435 430 410 2 0.000132013
445 440 420 5 0.000330033
455 450 430 3 0.00019802
465 460 440 3 0.00019802
475 470 450 3 0.00019802
485 480 460 3 0.00019802
495 490 470 5 0.000330033
505 500 480 7 0.000462046
515 510 490 2 0.000132013
525 520 500 2 0.000132013
535 530 510 1 6.60066e-05
545 540 520 2 0.000132013
555 550 530 0 0
565 560 540 3 0.00019802
575 570 550 4 0.000264026
585 580 560 1 6.60066e-05
595 590 570 1 6.60066e-05
605 600 580 0 0
615 610 590 0 0
625 620 600 1 6.60066e-05
635 630 610 1 6.60066e-05
645 640 620 0 0
655 650 630 0 0
