Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 2552 0.0274506
25 20 30 3903 0.0419826
35 30 40 4049 0.0435531
45 40 50 4696 0.0505125
55 50 60 5820 0.0626029
65 60 70 6043 0.0650016
75 70 80 6469 0.0695838
85 80 90 6778 0.0729076
95 90 100 6597 0.0709607
105 100 110 6374 0.068562
115 110 120 6019 0.0647434
125 120 130 5346 0.0575043
135 130 140 4686 0.050405
145 140 150 4050 0.0435638
155 150 160 3394 0.0365076
165 160 170 3050 0.0328073
175 170 180 2623 0.0282143
185 180 190 1985 0.0213517
195 190 200 1675 0.0180171
205 200 210 1332 0.0143277
215 210 220 1019 0.0109609
225 220 230 863 0.00928286
235 230 240 730 0.00785225
245 240 250 542 0.00583003
255 250 260 477 0.00513085
265 260 270 338 0.0036357
275 270 280 240 0.00258156
285 280 290 213 0.00229114
295 290 300 160 0.00172104
305 300 310 135 0.00145213
315 310 320 130 0.00139835
325 320 330 103 0.00110792
335 330 340 82 0.000882033
345 340 350 65 0.000699173
355 350 360 68 0.000731442
365 360 370 54 0.000580851
375 370 380 33 0.000354965
385 380 390 39 0.000419504
395 390 400 32 0.000344208
405 400 410 28 0.000301182
415 410 420 28 0.000301182
425 420 430 30 0.000322695
435 430 440 18 0.000193617
445 440 450 14 0.000150591
455 450 460 16 0.000172104
465 460 470 12 0.000129078
475 470 480 10 0.000107565
485 480 490 6 6.4539e-05
495 490 500 9 9.68085e-05
505 500 510 9 9.68085e-05
515 510 520 4 4.3026e-05
525 520 530 3 3.22695e-05
535 530 540 3 3.22695e-05
545 540 550 3 3.22695e-05
555 550 560 3 3.22695e-05
565 560 570 1 1.07565e-05
575 570 580 2 2.1513e-05
585 580 590 1 1.07565e-05
595 590 600 1 1.07565e-05
605 600 610 1 1.07565e-05
615 610 620 0 0
625 620 630 1 1.07565e-05
635 630 640 0 0
645 640 650 0 0
