Midpoint LowerLim UpperLim Count ProbabilityDensity
25 20 10 0 0
35 30 20 915 0.0853386
45 40 30 2588 0.241373
55 50 40 2186 0.20388
65 60 50 1690 0.15762
75 70 60 1235 0.115184
85 80 70 809 0.0754523
95 90 80 517 0.0482186
105 100 90 336 0.0313374
115 110 100 192 0.0179071
125 120 110 103 0.00960642
135 130 120 63 0.00587577
145 140 130 49 0.00457004
155 150 140 21 0.00195859
165 160 150 4 0.000373065
175 170 160 7 0.000652863
185 180 170 4 0.000373065
195 190 180 2 0.000186532
205 200 190 1 9.32662e-05
215 210 200 0 0
225 220 210 0 0
