Midpoint LowerLim UpperLim Count ProbabilityDensity
55 50 10 0 0
65 60 20 282 0.0488227
75 70 30 464 0.0803324
85 80 40 512 0.0886427
95 90 50 552 0.0955679
105 100 60 154 0.026662
115 110 70 379 0.0656163
125 120 80 289 0.0500346
135 130 90 319 0.0552285
145 140 100 145 0.0251039
155 150 110 156 0.0270083
165 160 120 380 0.0657895
175 170 130 188 0.0325485
185 180 140 93 0.0161011
195 190 150 157 0.0271814
205 200 160 115 0.01991
215 210 170 211 0.0365305
225 220 180 76 0.0131579
235 230 190 116 0.0200831
245 240 200 89 0.0154086
255 250 210 137 0.0237188
265 260 220 72 0.0124654
275 270 230 59 0.0102147
285 280 240 77 0.013331
295 290 250 59 0.0102147
305 300 260 85 0.0147161
315 310 270 33 0.0057133
325 320 280 30 0.00519391
335 330 290 44 0.00761773
345 340 300 36 0.00623269
355 350 310 37 0.00640582
365 360 320 37 0.00640582
375 370 330 39 0.00675208
385 380 340 29 0.00502078
395 390 350 25 0.00432826
405 400 360 30 0.00519391
415 410 370 21 0.00363573
425 420 380 21 0.00363573
435 430 390 9 0.00155817
445 440 400 23 0.00398199
455 450 410 10 0.0017313
465 460 420 7 0.00121191
475 470 430 7 0.00121191
485 480 440 12 0.00207756
495 490 450 17 0.00294321
505 500 460 9 0.00155817
515 510 470 8 0.00138504
525 520 480 18 0.00311634
535 530 490 8 0.00138504
545 540 500 6 0.00103878
555 550 510 5 0.000865651
565 560 520 8 0.00138504
575 570 530 2 0.00034626
585 580 540 8 0.00138504
595 590 550 10 0.0017313
605 600 560 3 0.000519391
615 610 570 6 0.00103878
625 620 580 2 0.00034626
635 630 590 4 0.000692521
645 640 600 6 0.00103878
655 650 610 3 0.000519391
665 660 620 2 0.00034626
675 670 630 2 0.00034626
685 680 640 2 0.00034626
695 690 650 0 0
705 700 660 1 0.00017313
715 710 670 2 0.00034626
725 720 680 3 0.000519391
735 730 690 2 0.00034626
745 740 700 1 0.00017313
755 750 710 5 0.000865651
765 760 720 1 0.00017313
775 770 730 2 0.00034626
785 780 740 1 0.00017313
795 790 750 1 0.00017313
805 800 760 0 0
815 810 770 1 0.00017313
825 820 780 1 0.00017313
835 830 790 3 0.000519391
845 840 800 0 0
855 850 810 0 0
865 860 820 1 0.00017313
875 870 830 2 0.00034626
885 880 840 0 0
895 890 850 0 0
905 900 860 1 0.00017313
915 910 870 2 0.00034626
925 920 880 0 0
935 930 890 0 0
945 940 900 1 0.00017313
955 950 910 0 0
965 960 920 0 0
