Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 991 0.0547665
35 30 30 5514 0.304725
45 40 40 4131 0.228295
55 50 50 2635 0.14562
65 60 60 1794 0.0991434
75 70 70 1135 0.0627245
85 80 80 690 0.0381321
95 90 90 491 0.0271346
105 100 100 287 0.0158607
115 110 110 141 0.00779221
125 120 120 115 0.00635535
135 130 130 68 0.00375794
145 140 140 46 0.00254214
155 150 150 22 0.00121581
165 160 160 14 0.000773694
175 170 170 3 0.000165792
185 180 180 9 0.000497375
195 190 190 6 0.000331583
205 200 200 2 0.000110528
215 210 210 1 5.52639e-05
225 220 220 0 0
235 230 230 0 0
