Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 2192 0.128458
55 50 30 5208 0.305204
65 60 40 1491 0.0873769
75 70 50 2718 0.159283
85 80 60 882 0.0516878
95 90 70 1418 0.0830989
105 100 80 500 0.0293015
115 110 90 788 0.0461791
125 120 100 302 0.0176981
135 130 110 399 0.0233826
145 140 120 192 0.0112518
155 150 130 233 0.0136545
165 160 140 118 0.00691514
175 170 150 132 0.00773558
185 180 160 73 0.00427801
195 190 170 81 0.00474684
205 200 180 49 0.00287154
215 210 190 44 0.00257853
225 220 200 34 0.0019925
235 230 210 29 0.00169948
245 240 220 27 0.00158228
255 250 230 24 0.00140647
265 260 240 16 0.000937646
275 270 250 14 0.000820441
285 280 260 10 0.000586029
295 290 270 14 0.000820441
305 300 280 6 0.000351617
315 310 290 12 0.000703235
325 320 300 17 0.000996249
335 330 310 3 0.000175809
345 340 320 6 0.000351617
355 350 330 6 0.000351617
365 360 340 6 0.000351617
375 370 350 1 5.86029e-05
385 380 360 2 0.000117206
395 390 370 3 0.000175809
405 400 380 0 0
415 410 390 0 0
425 420 400 1 5.86029e-05
435 430 410 1 5.86029e-05
445 440 420 0 0
455 450 430 0 0
465 460 440 1 5.86029e-05
475 470 450 1 5.86029e-05
485 480 460 1 5.86029e-05
495 490 470 1 5.86029e-05
505 500 480 0 0
515 510 490 1 5.86029e-05
525 520 500 0 0
535 530 510 0 0
545 540 520 0 0
555 550 530 0 0
565 560 540 0 0
575 570 550 0 0
585 580 560 1 5.86029e-05
595 590 570 0 0
605 600 580 0 0
615 610 590 1 5.86029e-05
625 620 600 0 0
635 630 610 0 0
645 640 620 0 0
655 650 630 1 5.86029e-05
665 660 640 0 0
675 670 650 1 5.86029e-05
685 680 660 0 0
695 690 670 0 0
705 700 680 0 0
715 710 690 0 0
725 720 700 0 0
735 730 710 1 5.86029e-05
745 740 720 0 0
755 750 730 0 0
765 760 740 1 5.86029e-05
775 770 750 0 0
785 780 760 0 0
795 790 770 0 0
805 800 780 0 0
815 810 790 0 0
825 820 800 1 5.86029e-05
835 830 810 0 0
845 840 820 0 0
