Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 15394 0.0227161
15 10 30 46994 0.0693465
25 20 40 51905 0.0765934
35 30 50 60701 0.0895732
45 40 60 72359 0.106776
55 50 70 79957 0.117988
65 60 80 74792 0.110367
75 70 90 63463 0.093649
85 80 100 50867 0.0750617
95 90 110 38405 0.0566722
105 100 120 29056 0.0428764
115 110 130 22118 0.0326384
125 120 140 16848 0.0248617
135 130 150 12350 0.0182242
145 140 160 9504 0.0140245
155 150 170 7220 0.0106542
165 160 180 5421 0.00799948
175 170 190 4065 0.0059985
185 180 200 3207 0.0047324
195 190 210 2563 0.00378208
205 200 220 2071 0.00305606
215 210 230 1578 0.00232857
225 220 240 1303 0.00192277
235 230 250 1069 0.00157747
245 240 260 842 0.00124249
255 250 270 658 0.000970975
265 260 280 510 0.00075258
275 270 290 440 0.000649285
285 280 300 337 0.000497293
295 290 310 281 0.000414657
305 300 320 208 0.000306934
315 310 330 149 0.000219871
325 320 340 133 0.000196261
335 330 350 105 0.000154943
345 340 360 104 0.000153467
355 350 370 108 0.00015937
365 360 380 79 0.000116576
375 370 390 73 0.000107722
385 380 400 66 9.73927e-05
395 390 410 60 8.85388e-05
405 400 420 65 9.5917e-05
415 410 430 46 6.78797e-05
425 420 440 35 5.16476e-05
435 430 450 30 4.42694e-05
445 440 460 29 4.27938e-05
455 450 470 25 3.68912e-05
465 460 480 27 3.98425e-05
475 470 490 9 1.32808e-05
485 480 500 7 1.03295e-05
495 490 510 3 4.42694e-06
505 500 520 2 2.95129e-06
515 510 530 5 7.37823e-06
525 520 540 4 5.90259e-06
535 530 550 7 1.03295e-05
545 540 560 4 5.90259e-06
555 550 570 4 5.90259e-06
565 560 580 3 4.42694e-06
575 570 590 0 0
585 580 600 0 0
595 590 610 1 1.47565e-06
605 600 620 0 0
615 610 630 0 0
