Midpoint LowerLim UpperLim Count ProbabilityDensity
25 20 10 0 0
35 30 20 356 0.0329203
45 40 30 1962 0.181431
55 50 40 1073 0.0992232
65 60 50 1563 0.144535
75 70 60 785 0.0725911
85 80 70 1113 0.102922
95 90 80 590 0.0545589
105 100 90 665 0.0614944
115 110 100 375 0.0346773
125 120 110 354 0.0327353
135 130 120 274 0.0253375
145 140 130 211 0.0195117
155 150 140 184 0.017015
165 160 150 123 0.0113741
175 170 160 129 0.011929
185 180 170 89 0.00823007
195 190 180 105 0.00970964
205 200 190 89 0.00823007
215 210 200 62 0.00573331
225 220 210 72 0.00665804
235 230 220 72 0.00665804
245 240 230 54 0.00499353
255 250 240 49 0.00453116
265 260 250 42 0.00388385
275 270 260 36 0.00332902
285 280 270 38 0.00351396
295 290 280 25 0.00231182
305 300 290 32 0.00295913
315 310 300 19 0.00175698
325 320 310 20 0.00184945
335 330 320 10 0.000924727
345 340 330 22 0.0020344
355 350 340 12 0.00110967
365 360 350 16 0.00147956
375 370 360 22 0.0020344
385 380 370 11 0.0010172
395 390 380 15 0.00138709
405 400 390 6 0.000554836
415 410 400 12 0.00110967
425 420 410 10 0.000924727
435 430 420 12 0.00110967
445 440 430 11 0.0010172
455 450 440 4 0.000369891
465 460 450 7 0.000647309
475 470 460 3 0.000277418
485 480 470 4 0.000369891
495 490 480 7 0.000647309
505 500 490 1 9.24727e-05
515 510 500 2 0.000184945
525 520 510 4 0.000369891
535 530 520 3 0.000277418
545 540 530 5 0.000462364
555 550 540 3 0.000277418
565 560 550 4 0.000369891
575 570 560 3 0.000277418
585 580 570 3 0.000277418
595 590 580 5 0.000462364
605 600 590 3 0.000277418
615 610 600 7 0.000647309
625 620 610 6 0.000554836
635 630 620 6 0.000554836
645 640 630 7 0.000647309
655 650 640 2 0.000184945
665 660 650 2 0.000184945
675 670 660 2 0.000184945
685 680 670 0 0
695 690 680 1 9.24727e-05
705 700 690 0 0
715 710 700 0 0
