Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 648 0.00426953
15 10 30 6170 0.0406528
25 20 40 5261 0.0346636
35 30 50 6393 0.0421221
45 40 60 6499 0.0428205
55 50 70 8269 0.0544827
65 60 80 9067 0.0597405
75 70 90 9862 0.0649786
85 80 100 9995 0.0658549
95 90 110 10544 0.0694722
105 100 120 10307 0.0679106
115 110 130 9727 0.0640891
125 120 140 8953 0.0589894
135 130 150 7847 0.0517022
145 140 160 6857 0.0451793
155 150 170 5907 0.03892
165 160 180 5162 0.0340113
175 170 190 4549 0.0299724
185 180 200 3847 0.0253471
195 190 210 2914 0.0191997
205 200 220 2425 0.0159778
215 210 230 1931 0.0127229
225 220 240 1612 0.0106211
235 230 250 1232 0.00811739
245 240 260 1062 0.00699729
255 250 270 864 0.00569271
265 260 280 716 0.00471757
275 270 290 509 0.00335369
285 280 300 400 0.00263551
295 290 310 350 0.00230608
305 300 320 288 0.00189757
315 310 330 211 0.00139023
325 320 340 176 0.00115963
335 330 350 156 0.00102785
345 340 360 133 0.000876309
355 350 370 145 0.000955374
365 360 380 100 0.000658879
375 370 390 82 0.000540281
385 380 400 79 0.000520514
395 390 410 84 0.000553458
405 400 420 65 0.000428271
415 410 430 51 0.000336028
425 420 440 57 0.000375561
435 430 450 34 0.000224019
445 440 460 33 0.00021743
455 450 470 33 0.00021743
465 460 480 26 0.000171308
475 470 490 25 0.00016472
485 480 500 18 0.000118598
495 490 510 12 7.90654e-05
505 500 520 16 0.000105421
515 510 530 12 7.90654e-05
525 520 540 19 0.000125187
535 530 550 11 7.24767e-05
545 540 560 9 5.92991e-05
555 550 570 9 5.92991e-05
565 560 580 3 1.97664e-05
575 570 590 0 0
585 580 600 2 1.31776e-05
595 590 610 3 1.97664e-05
605 600 620 0 0
615 610 630 0 0
625 620 640 1 6.58879e-06
635 630 650 0 0
645 640 660 0 0
655 650 670 0 0
665 660 680 0 0
675 670 690 0 0
685 680 700 0 0
695 690 710 0 0
705 700 720 0 0
715 710 730 1 6.58879e-06
725 720 740 0 0
735 730 750 0 0
