Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 4254 0.0402616
25 20 30 22887 0.216612
35 30 40 22993 0.217615
45 40 50 18976 0.179597
55 50 60 13355 0.126397
65 60 70 8593 0.0813277
75 70 80 5430 0.0513917
85 80 90 3446 0.0326144
95 90 100 2187 0.0206987
105 100 110 1328 0.0125687
115 110 120 903 0.00854636
125 120 130 487 0.00460917
135 130 140 316 0.00299075
145 140 150 197 0.00186449
155 150 160 125 0.00118305
165 160 170 74 0.000700366
175 170 180 31 0.000293397
185 180 190 23 0.000217681
195 190 200 16 0.000151431
205 200 210 11 0.000104108
215 210 220 8 7.57153e-05
225 220 230 5 4.7322e-05
235 230 240 4 3.78576e-05
245 240 250 4 3.78576e-05
255 250 260 4 3.78576e-05
265 260 270 2 1.89288e-05
275 270 280 0 0
285 280 290 0 0
