Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 10600 0.0977986
35 30 30 12710 0.117266
45 40 40 13884 0.128098
55 50 50 13684 0.126252
65 60 60 11840 0.109239
75 70 70 9585 0.0884339
85 80 80 7537 0.0695385
95 90 90 5810 0.0536047
105 100 100 4471 0.0412507
115 110 110 3449 0.0318215
125 120 120 2829 0.0261012
135 130 130 2244 0.0207038
145 140 140 1718 0.0158508
155 150 150 1377 0.0127046
165 160 160 1111 0.0102504
175 170 170 900 0.00830366
185 180 180 771 0.00711346
195 190 190 608 0.00560958
205 200 200 500 0.00461314
215 210 210 424 0.00391194
225 220 220 366 0.00337682
235 230 230 320 0.00295241
245 240 240 260 0.00239883
255 250 250 216 0.00199288
265 260 260 192 0.00177145
275 270 270 127 0.00117174
285 280 280 136 0.00125477
295 290 290 94 0.000867271
305 300 300 81 0.000747329
315 310 310 68 0.000627387
325 320 320 66 0.000608935
335 330 330 65 0.000599708
345 340 340 63 0.000581256
355 350 350 55 0.000507446
365 360 360 47 0.000433635
375 370 370 35 0.00032292
385 380 380 30 0.000276789
395 390 390 23 0.000212205
405 400 400 14 0.000129168
415 410 410 13 0.000119942
425 420 420 15 0.000138394
435 430 430 6 5.53577e-05
445 440 440 6 5.53577e-05
455 450 450 7 6.4584e-05
465 460 460 4 3.69051e-05
475 470 470 1 9.22628e-06
485 480 480 1 9.22628e-06
495 490 490 3 2.76789e-05
505 500 500 0 0
515 510 510 1 9.22628e-06
525 520 520 0 0
535 530 530 0 0
545 540 540 1 9.22628e-06
555 550 550 0 0
565 560 560 1 9.22628e-06
575 570 570 0 0
585 580 580 0 0
595 590 590 1 9.22628e-06
605 600 600 1 9.22628e-06
615 610 610 1 9.22628e-06
625 620 620 0 0
635 630 630 1 9.22628e-06
645 640 640 2 1.84526e-05
655 650 650 2 1.84526e-05
665 660 660 2 1.84526e-05
675 670 670 1 9.22628e-06
685 680 680 2 1.84526e-05
695 690 690 0 0
705 700 700 1 9.22628e-06
715 710 710 0 0
725 720 720 0 0
735 730 730 1 9.22628e-06
745 740 740 1 9.22628e-06
755 750 750 0 0
765 760 760 0 0
775 770 770 0 0
785 780 780 0 0
795 790 790 0 0
805 800 800 0 0
815 810 810 0 0
825 820 820 0 0
835 830 830 0 0
845 840 840 1 9.22628e-06
855 850 850 0 0
865 860 860 0 0
