Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 589 0.253551
55 50 30 751 0.323289
65 60 40 439 0.18898
75 70 50 246 0.105898
85 80 60 134 0.057684
95 90 70 70 0.0301334
105 100 80 35 0.0150667
115 110 90 32 0.0137753
125 120 100 15 0.00645717
135 130 110 4 0.00172191
145 140 120 1 0.000430478
155 150 130 1 0.000430478
165 160 140 0 0
175 170 150 1 0.000430478
185 180 160 0 0
195 190 170 1 0.000430478
205 200 180 2 0.000860956
215 210 190 2 0.000860956
225 220 200 0 0
235 230 210 0 0
