Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 23920 0.265568
35 30 30 22189 0.24635
45 40 40 16269 0.180624
55 50 50 10525 0.116852
65 60 60 6510 0.0722763
75 70 70 4067 0.0451533
85 80 80 2454 0.0272452
95 90 90 1642 0.0182301
105 100 100 907 0.0100698
115 110 110 649 0.00720543
125 120 120 383 0.0042522
135 130 130 181 0.00200953
145 140 140 128 0.0014211
155 150 150 95 0.00105472
165 160 160 60 0.000666141
175 170 170 20 0.000222047
185 180 180 22 0.000244252
195 190 190 12 0.000133228
205 200 200 10 0.000111024
215 210 210 17 0.00018874
225 220 220 3 3.33071e-05
235 230 230 3 3.33071e-05
245 240 240 2 2.22047e-05
255 250 250 2 2.22047e-05
265 260 260 1 1.11024e-05
275 270 270 0 0
285 280 280 0 0
