Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 4722 0.0617255
25 20 30 6155 0.0804575
35 30 40 8427 0.110157
45 40 50 11417 0.149242
55 50 60 11703 0.15298
65 60 70 10242 0.133882
75 70 80 8056 0.105307
85 80 90 5942 0.0776732
95 90 100 3879 0.0507059
105 100 110 2465 0.0322222
115 110 120 1595 0.0208497
125 120 130 912 0.0119216
135 130 140 489 0.00639216
145 140 150 252 0.00329412
155 150 160 168 0.00219608
165 160 170 50 0.000653595
175 170 180 14 0.000183007
185 180 190 6 7.84314e-05
195 190 200 3 3.92157e-05
205 200 210 1 1.30719e-05
215 210 220 1 1.30719e-05
225 220 230 1 1.30719e-05
235 230 240 0 0
245 240 250 0 0
