Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 307 0.0380752
55 50 30 996 0.123527
65 60 40 2513 0.311671
75 70 50 685 0.084956
85 80 60 1070 0.132705
95 90 70 519 0.0643681
105 100 80 431 0.053454
115 110 90 421 0.0522138
125 120 100 170 0.021084
135 130 110 274 0.0339824
145 140 120 138 0.0171152
155 150 130 114 0.0141387
165 160 140 100 0.0124023
175 170 150 46 0.00570507
185 180 160 79 0.00979784
195 190 170 32 0.00396875
205 200 180 27 0.00334863
215 210 190 24 0.00297656
225 220 200 20 0.00248047
235 230 210 13 0.0016123
245 240 220 15 0.00186035
255 250 230 10 0.00124023
265 260 240 8 0.000992186
275 270 250 9 0.00111621
285 280 260 7 0.000868163
295 290 270 8 0.000992186
305 300 280 4 0.000496093
315 310 290 3 0.00037207
325 320 300 2 0.000248047
335 330 310 4 0.000496093
345 340 320 1 0.000124023
355 350 330 0 0
365 360 340 2 0.000248047
375 370 350 1 0.000124023
385 380 360 2 0.000248047
395 390 370 0 0
405 400 380 2 0.000248047
415 410 390 1 0.000124023
425 420 400 1 0.000124023
435 430 410 1 0.000124023
445 440 420 1 0.000124023
455 450 430 0 0
465 460 440 0 0
475 470 450 0 0
485 480 460 1 0.000124023
495 490 470 0 0
505 500 480 1 0.000124023
515 510 490 0 0
525 520 500 0 0
