Midpoint LowerLim UpperLim Count ProbabilityDensity
25 20 10 0 0
35 30 20 1502 0.0605645
45 40 30 6512 0.262581
55 50 40 3190 0.128629
65 60 50 4027 0.162379
75 70 60 1804 0.0727419
85 80 70 2381 0.0960081
95 90 80 1057 0.042621
105 100 90 1165 0.0469758
115 110 100 683 0.0275403
125 120 110 567 0.0228629
135 130 120 427 0.0172177
145 140 130 291 0.0117339
155 150 140 242 0.00975806
165 160 150 173 0.00697581
175 170 160 145 0.00584677
185 180 170 95 0.00383065
195 190 180 108 0.00435484
205 200 190 70 0.00282258
215 210 200 56 0.00225806
225 220 210 47 0.00189516
235 230 220 35 0.00141129
245 240 230 32 0.00129032
255 250 240 25 0.00100806
265 260 250 23 0.000927419
275 270 260 13 0.000524194
285 280 270 19 0.000766129
295 290 280 16 0.000645161
305 300 290 8 0.000322581
315 310 300 10 0.000403226
325 320 310 10 0.000403226
335 330 320 11 0.000443548
345 340 330 6 0.000241935
355 350 340 7 0.000282258
365 360 350 5 0.000201613
375 370 360 6 0.000241935
385 380 370 3 0.000120968
395 390 380 3 0.000120968
405 400 390 6 0.000241935
415 410 400 3 0.000120968
425 420 410 2 8.06452e-05
435 430 420 5 0.000201613
445 440 430 3 0.000120968
455 450 440 1 4.03226e-05
465 460 450 4 0.00016129
475 470 460 0 0
485 480 470 2 8.06452e-05
495 490 480 0 0
505 500 490 0 0
