Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 30348 0.158212
25 20 30 50871 0.265205
35 30 40 42953 0.223926
45 40 50 28446 0.148297
55 50 60 17278 0.090075
65 60 70 9882 0.0515176
75 70 80 5476 0.0285479
85 80 90 2996 0.015619
95 90 100 1625 0.00847157
105 100 110 850 0.00443128
115 110 120 558 0.00290901
125 120 130 223 0.00116256
135 130 140 122 0.00063602
145 140 150 60 0.000312797
155 150 160 46 0.000239811
165 160 170 36 0.000187678
175 170 180 28 0.000145972
185 180 190 8 4.17062e-05
195 190 200 7 3.64929e-05
205 200 210 4 2.08531e-05
215 210 220 1 5.21328e-06
225 220 230 0 0
235 230 240 0 0
