Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 5688 0.028997
15 10 30 16702 0.0851456
25 20 40 21368 0.108933
35 30 50 27600 0.140703
45 40 60 35429 0.180615
55 50 70 32300 0.164663
65 60 80 23083 0.117676
75 70 90 14880 0.0758572
85 80 100 8574 0.0437097
95 90 110 4701 0.0239654
105 100 120 2763 0.0140856
115 110 130 1556 0.00793238
125 120 140 684 0.00348698
135 130 150 318 0.00162114
145 140 160 224 0.00114194
155 150 170 179 0.00091253
165 160 180 63 0.00032117
175 170 190 43 0.000219211
185 180 200 2 1.01959e-05
195 190 210 1 5.09793e-06
205 200 220 0 0
215 210 230 0 0
