Midpoint LowerLim UpperLim Count ProbabilityDensity
25 20 10 0 0
35 30 20 632 0.0195793
45 40 30 4317 0.13374
55 50 40 2527 0.0782862
65 60 50 4290 0.132904
75 70 60 2128 0.0659252
85 80 70 3450 0.106881
95 90 80 1859 0.0575916
105 100 90 2293 0.0710369
115 110 100 1572 0.0487004
125 120 110 1396 0.0432479
135 130 120 1178 0.0364943
145 140 130 927 0.0287184
155 150 140 887 0.0274792
165 160 150 663 0.0205397
175 170 160 677 0.0209734
185 180 170 441 0.0136621
195 190 180 481 0.0149013
205 200 190 356 0.0110288
215 210 200 332 0.0102853
225 220 210 235 0.00728028
235 230 220 220 0.00681558
245 240 230 172 0.00532854
255 250 240 164 0.0050807
265 260 250 136 0.00421327
275 270 260 110 0.00340779
285 280 270 88 0.00272623
295 290 280 89 0.00275721
305 300 290 92 0.00285015
315 310 300 78 0.00241643
325 320 310 68 0.00210663
335 330 320 59 0.00182781
345 340 330 38 0.00117724
355 350 340 41 0.00127018
365 360 350 26 0.000805477
375 370 360 34 0.00105332
385 380 370 24 0.000743517
395 390 380 14 0.000433719
405 400 390 17 0.000526658
415 410 400 11 0.000340779
425 420 410 14 0.000433719
435 430 420 16 0.000495678
445 440 430 11 0.000340779
455 450 440 13 0.000402739
465 460 450 4 0.00012392
475 470 460 6 0.000185879
485 480 470 4 0.00012392
495 490 480 4 0.00012392
505 500 490 6 0.000185879
515 510 500 6 0.000185879
525 520 510 9 0.000278819
535 530 520 8 0.000247839
545 540 530 3 9.29397e-05
555 550 540 5 0.000154899
565 560 550 2 6.19598e-05
575 570 560 4 0.00012392
585 580 570 6 0.000185879
595 590 580 4 0.00012392
605 600 590 6 0.000185879
615 610 600 1 3.09799e-05
625 620 610 4 0.00012392
635 630 620 1 3.09799e-05
645 640 630 3 9.29397e-05
655 650 640 2 6.19598e-05
665 660 650 1 3.09799e-05
675 670 660 2 6.19598e-05
685 680 670 1 3.09799e-05
695 690 680 2 6.19598e-05
705 700 690 1 3.09799e-05
715 710 700 0 0
725 720 710 0 0
735 730 720 0 0
745 740 730 1 3.09799e-05
755 750 740 1 3.09799e-05
765 760 750 0 0
775 770 760 1 3.09799e-05
785 780 770 1 3.09799e-05
795 790 780 1 3.09799e-05
805 800 790 0 0
815 810 800 2 6.19598e-05
825 820 810 1 3.09799e-05
835 830 820 0 0
845 840 830 0 0
