Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 2931 0.0351388
25 20 30 5925 0.0710329
35 30 40 7737 0.0927564
45 40 50 10277 0.123208
55 50 60 12611 0.151189
65 60 70 10937 0.13112
75 70 80 9170 0.109936
85 80 90 6659 0.0798326
95 90 100 4459 0.0534575
105 100 110 3245 0.0389033
115 110 120 2255 0.0270345
125 120 130 1663 0.0199372
135 130 140 1213 0.0145423
145 140 150 915 0.0109696
155 150 160 697 0.00835611
165 160 170 541 0.00648588
175 170 180 424 0.0050832
185 180 190 327 0.0039203
195 190 200 270 0.00323694
205 200 210 191 0.00228984
215 210 220 138 0.00165444
225 220 230 133 0.00159449
235 230 240 111 0.00133074
245 240 250 93 0.00111495
255 250 260 65 0.000779264
265 260 270 56 0.000671366
275 270 280 61 0.00073131
285 280 290 47 0.000563468
295 290 300 45 0.000539491
305 300 310 34 0.000407615
315 310 320 23 0.00027574
325 320 330 26 0.000311706
335 330 340 32 0.000383638
345 340 350 21 0.000251762
355 350 360 14 0.000167842
365 360 370 9 0.000107898
375 370 380 12 0.000143864
385 380 390 10 0.000119887
395 390 400 5 5.99434e-05
405 400 410 4 4.79547e-05
415 410 420 4 4.79547e-05
425 420 430 1 1.19887e-05
435 430 440 1 1.19887e-05
445 440 450 3 3.5966e-05
455 450 460 3 3.5966e-05
465 460 470 2 2.39774e-05
475 470 480 3 3.5966e-05
485 480 490 2 2.39774e-05
495 490 500 2 2.39774e-05
505 500 510 2 2.39774e-05
515 510 520 2 2.39774e-05
525 520 530 1 1.19887e-05
535 530 540 0 0
545 540 550 0 0
