Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 446 0.0128534
35 30 30 2010 0.0579267
45 40 40 2635 0.0759388
55 50 50 3054 0.0880141
65 60 60 3169 0.0913283
75 70 70 3047 0.0878123
85 80 80 2738 0.0789072
95 90 90 2926 0.0843252
105 100 100 2492 0.0718176
115 110 110 2068 0.0595983
125 120 120 1642 0.0473212
135 130 130 1501 0.0432577
145 140 140 1282 0.0369463
155 150 150 1124 0.0323929
165 160 160 931 0.0268307
175 170 170 731 0.0210669
185 180 180 520 0.014986
195 190 190 455 0.0131128
205 200 200 353 0.0101732
215 210 210 310 0.00893398
225 220 220 269 0.00775238
235 230 230 188 0.00541802
245 240 240 139 0.00400588
255 250 250 110 0.00317012
265 260 260 95 0.00273783
275 270 270 73 0.00210381
285 280 280 87 0.00250728
295 290 290 61 0.00175798
305 300 300 52 0.0014986
315 310 310 31 0.000893397
325 320 320 26 0.000749301
335 330 330 20 0.000576385
345 340 340 14 0.00040347
355 350 350 13 0.000374651
365 360 360 18 0.000518747
375 370 370 12 0.000345831
385 380 380 5 0.000144096
395 390 390 13 0.000374651
405 400 400 8 0.000230554
415 410 410 3 8.64578e-05
425 420 420 3 8.64578e-05
435 430 430 3 8.64578e-05
445 440 440 2 5.76386e-05
455 450 450 2 5.76386e-05
465 460 460 1 2.88193e-05
475 470 470 2 5.76386e-05
485 480 480 4 0.000115277
495 490 490 2 5.76386e-05
505 500 500 2 5.76386e-05
515 510 510 2 5.76386e-05
525 520 520 0 0
535 530 530 2 5.76386e-05
545 540 540 2 5.76386e-05
555 550 550 1 2.88193e-05
565 560 560 0 0
575 570 570 0 0
