Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 39953 0.0367975
15 10 30 67802 0.062447
25 20 40 75240 0.0692975
35 30 50 88271 0.0812993
45 40 60 105943 0.0975756
55 50 70 119798 0.110336
65 60 80 118933 0.10954
75 70 90 103854 0.0956516
85 80 100 85005 0.0782913
95 90 110 65855 0.0606538
105 100 120 50647 0.0466469
115 110 130 38620 0.0355698
125 120 140 29596 0.0272585
135 130 150 22171 0.0204199
145 140 160 16694 0.0153755
155 150 170 12885 0.0118673
165 160 180 9597 0.00883903
175 170 190 7238 0.00666634
185 180 200 5255 0.00483996
195 190 210 4383 0.00403683
205 200 220 3375 0.00310844
215 210 230 2729 0.00251346
225 220 240 2164 0.00199309
235 230 250 1780 0.00163942
245 240 260 1473 0.00135666
255 250 270 1163 0.00107115
265 260 280 995 0.000916415
275 270 290 828 0.000762604
285 280 300 658 0.000606031
295 290 310 456 0.000419985
305 300 320 413 0.000380381
315 310 330 299 0.000275385
325 320 340 234 0.000215519
335 330 350 211 0.000194335
345 340 360 143 0.000131706
355 350 370 141 0.000129864
365 360 380 140 0.000128943
375 370 390 112 0.000103154
385 380 400 120 0.000110522
395 390 410 94 8.65759e-05
405 400 420 101 9.3023e-05
415 410 430 87 8.01287e-05
425 420 440 50 4.6051e-05
435 430 450 41 3.77618e-05
445 440 460 30 2.76306e-05
455 450 470 21 1.93414e-05
465 460 480 17 1.56573e-05
475 470 490 25 2.30255e-05
485 480 500 23 2.11835e-05
495 490 510 22 2.02624e-05
505 500 520 15 1.38153e-05
515 510 530 19 1.74994e-05
525 520 540 11 1.01312e-05
535 530 550 14 1.28943e-05
545 540 560 4 3.68408e-06
555 550 570 1 9.2102e-07
565 560 580 0 0
575 570 590 0 0
585 580 600 1 9.2102e-07
595 590 610 1 9.2102e-07
605 600 620 0 0
615 610 630 1 9.2102e-07
625 620 640 1 9.2102e-07
635 630 650 0 0
645 640 660 0 0
