Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 570 0.00880867
25 20 30 3485 0.0538565
35 30 40 3184 0.0492049
45 40 50 3719 0.0574727
55 50 60 4099 0.0633451
65 60 70 4961 0.0766663
75 70 80 4851 0.0749664
85 80 90 4737 0.0732047
95 90 100 4639 0.0716902
105 100 110 4680 0.0723238
115 110 120 4165 0.0643651
125 120 130 3602 0.0556646
135 130 140 2955 0.045666
145 140 150 2613 0.0403808
155 150 160 2320 0.0358528
165 160 170 1944 0.0300422
175 170 180 1611 0.0248961
185 180 190 1245 0.01924
195 190 200 973 0.0150365
205 200 210 816 0.0126103
215 210 220 673 0.0104004
225 220 230 503 0.00777326
235 230 240 448 0.0069233
245 240 250 387 0.00598062
255 250 260 265 0.00409526
265 260 270 197 0.0030444
275 270 280 156 0.00241079
285 280 290 111 0.00171537
295 290 300 105 0.00162265
305 300 310 93 0.0014372
315 310 320 78 0.0012054
325 320 330 60 0.000927228
335 330 340 59 0.000911774
345 340 350 55 0.000849959
355 350 360 56 0.000865413
365 360 370 40 0.000618152
375 370 380 34 0.000525429
385 380 390 34 0.000525429
395 390 400 34 0.000525429
405 400 410 24 0.000370891
415 410 420 23 0.000355437
425 420 430 13 0.000200899
435 430 440 8 0.00012363
445 440 450 11 0.000169992
455 450 460 13 0.000200899
465 460 470 8 0.00012363
475 470 480 11 0.000169992
485 480 490 12 0.000185446
495 490 500 11 0.000169992
505 500 510 7 0.000108177
515 510 520 0 0
525 520 530 4 6.18152e-05
535 530 540 3 4.63614e-05
545 540 550 0 0
555 550 560 1 1.54538e-05
565 560 570 1 1.54538e-05
575 570 580 0 0
585 580 590 0 0
595 590 600 1 1.54538e-05
605 600 610 1 1.54538e-05
615 610 620 0 0
625 620 630 0 0
