Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 3839 0.0775462
25 20 30 5644 0.114006
35 30 40 8562 0.172949
45 40 50 10039 0.202783
55 50 60 8222 0.166081
65 60 70 5213 0.1053
75 70 80 3238 0.0654062
85 80 90 1983 0.0400558
95 90 100 1182 0.0238759
105 100 110 696 0.0140589
115 110 120 396 0.00799903
125 120 130 206 0.00416111
135 130 140 151 0.00305014
145 140 150 52 0.00105038
155 150 160 51 0.00103018
165 160 170 28 0.000565588
175 170 180 4 8.07983e-05
185 180 190 0 0
195 190 200 0 0
