Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 15746 0.100063
25 20 30 30036 0.190873
35 30 40 31227 0.198442
45 40 50 26774 0.170144
55 50 60 19922 0.126601
65 60 70 12679 0.0805727
75 70 80 7805 0.0495993
85 80 90 5009 0.0318313
95 90 100 3310 0.0210344
105 100 110 1930 0.0122648
115 110 120 1263 0.00802613
125 120 130 680 0.00432127
135 130 140 397 0.00252286
145 140 150 220 0.00139806
155 150 160 143 0.000908739
165 160 170 78 0.000495676
175 170 180 46 0.000292321
185 180 190 27 0.00017158
195 190 200 18 0.000114387
205 200 210 19 0.000120741
215 210 220 7 4.44837e-05
225 220 230 8 5.08385e-05
235 230 240 7 4.44837e-05
245 240 250 5 3.17741e-05
255 250 260 2 1.27096e-05
265 260 270 0 0
275 270 280 2 1.27096e-05
285 280 290 1 6.35481e-06
295 290 300 0 0
305 300 310 0 0
