Midpoint LowerLim UpperLim Count ProbabilityDensity
45 40 10 0 0
55 50 20 527 0.136706
65 60 30 681 0.176654
75 70 40 487 0.126329
85 80 50 494 0.128145
95 90 60 356 0.0923476
105 100 70 225 0.0583658
115 110 80 248 0.064332
125 120 90 142 0.0368353
135 130 100 110 0.0285344
145 140 110 114 0.029572
155 150 120 96 0.0249027
165 160 130 58 0.0150454
175 170 140 54 0.0140078
185 180 150 42 0.0108949
195 190 160 37 0.00959792
205 200 170 13 0.00337224
215 210 180 33 0.00856031
225 220 190 14 0.00363165
235 230 200 14 0.00363165
245 240 210 17 0.00440986
255 250 220 10 0.00259403
265 260 230 9 0.00233463
275 270 240 10 0.00259403
285 280 250 7 0.00181582
295 290 260 7 0.00181582
305 300 270 7 0.00181582
315 310 280 2 0.000518807
325 320 290 4 0.00103761
335 330 300 5 0.00129702
345 340 310 5 0.00129702
355 350 320 2 0.000518807
365 360 330 1 0.000259403
375 370 340 3 0.00077821
385 380 350 2 0.000518807
395 390 360 0 0
405 400 370 4 0.00103761
415 410 380 2 0.000518807
425 420 390 2 0.000518807
435 430 400 0 0
445 440 410 2 0.000518807
455 450 420 0 0
465 460 430 1 0.000259403
475 470 440 1 0.000259403
485 480 450 0 0
495 490 460 0 0
505 500 470 1 0.000259403
515 510 480 1 0.000259403
525 520 490 0 0
535 530 500 0 0
545 540 510 0 0
555 550 520 1 0.000259403
565 560 530 0 0
575 570 540 1 0.000259403
585 580 550 0 0
595 590 560 0 0
605 600 570 0 0
615 610 580 1 0.000259403
625 620 590 0 0
635 630 600 0 0
645 640 610 1 0.000259403
655 650 620 0 0
665 660 630 0 0
675 670 640 0 0
685 680 650 1 0.000259403
695 690 660 0 0
705 700 670 0 0
