Midpoint LowerLim UpperLim Count ProbabilityDensity
45 40 10 0 0
55 50 20 324 0.0932643
65 60 30 688 0.198043
75 70 40 527 0.151698
85 80 50 408 0.117444
95 90 60 357 0.102763
105 100 70 253 0.0728267
115 110 80 211 0.0607369
125 120 90 147 0.0423143
135 130 100 104 0.0299367
145 140 110 90 0.0259067
155 150 120 64 0.0184226
165 160 130 55 0.0158319
175 170 140 58 0.0166955
185 180 150 49 0.0141048
195 190 160 36 0.0103627
205 200 170 22 0.00633276
215 210 180 15 0.00431779
225 220 190 17 0.00489349
235 230 200 10 0.00287853
245 240 210 9 0.00259067
255 250 220 5 0.00143926
265 260 230 6 0.00172712
275 270 240 6 0.00172712
285 280 250 2 0.000575705
295 290 260 4 0.00115141
305 300 270 2 0.000575705
315 310 280 3 0.000863558
325 320 290 2 0.000575705
335 330 300 0 0
345 340 310 0 0
