Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 18454 0.17668
25 20 30 18983 0.181744
35 30 40 18754 0.179552
45 40 50 15645 0.149786
55 50 60 11975 0.114649
65 60 70 8055 0.077119
75 70 80 5392 0.0516233
85 80 90 3051 0.0292104
95 90 100 1895 0.0181428
105 100 110 1074 0.0102825
115 110 120 557 0.00533275
125 120 130 358 0.00342751
135 130 140 174 0.00166588
145 140 150 41 0.000392536
155 150 160 20 0.000191481
165 160 170 14 0.000134037
175 170 180 4 3.82962e-05
185 180 190 0 0
195 190 200 1 9.57405e-06
205 200 210 2 1.91481e-05
215 210 220 0 0
225 220 230 0 0
