Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 2013 0.0868421
35 30 30 4052 0.174806
45 40 40 4241 0.182959
55 50 50 3679 0.158714
65 60 60 2903 0.125237
75 70 70 2280 0.0983607
85 80 80 1519 0.0655306
95 90 90 1014 0.0437446
105 100 100 628 0.0270923
115 110 110 369 0.0159189
125 120 120 257 0.0110871
135 130 130 116 0.00500431
145 140 140 55 0.00237274
155 150 150 25 0.00107852
165 160 160 10 0.000431406
175 170 170 8 0.000345125
185 180 180 4 0.000172563
195 190 190 3 0.000129422
205 200 200 3 0.000129422
215 210 210 1 4.31406e-05
225 220 220 0 0
235 230 230 0 0
