Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 27730 0.0788683
25 20 30 32119 0.0913512
35 30 40 38160 0.108533
45 40 50 43104 0.122594
55 50 60 43361 0.123325
65 60 70 38395 0.109201
75 70 80 31030 0.0882539
85 80 90 23595 0.0671077
95 90 100 17810 0.0506543
105 100 110 13184 0.0374973
115 110 120 10185 0.0289677
125 120 130 7358 0.0209273
135 130 140 5692 0.0161889
145 140 150 4434 0.012611
155 150 160 3283 0.00933734
165 160 170 2488 0.00707624
175 170 180 1845 0.00524746
185 180 190 1488 0.00423209
195 190 200 1249 0.00355234
205 200 210 948 0.00269625
215 210 220 788 0.00224119
225 220 230 633 0.00180035
235 230 240 501 0.00142492
245 240 250 396 0.00112628
255 250 260 310 0.000881686
265 260 270 250 0.000711037
275 270 280 200 0.00056883
285 280 290 152 0.000432311
295 290 300 116 0.000329921
305 300 310 103 0.000292947
315 310 320 82 0.00023322
325 320 330 83 0.000236064
335 330 340 68 0.000193402
345 340 350 71 0.000201935
355 350 360 58 0.000164961
365 360 370 63 0.000179181
375 370 380 40 0.000113766
385 380 390 37 0.000105234
395 390 400 41 0.00011661
405 400 410 33 9.38569e-05
415 410 420 18 5.11947e-05
425 420 430 14 3.98181e-05
435 430 440 19 5.40388e-05
445 440 450 8 2.27532e-05
455 450 460 16 4.55064e-05
465 460 470 7 1.9909e-05
475 470 480 9 2.55973e-05
485 480 490 4 1.13766e-05
495 490 500 4 1.13766e-05
505 500 510 3 8.53245e-06
515 510 520 5 1.42207e-05
525 520 530 0 0
535 530 540 0 0
545 540 550 0 0
555 550 560 2 5.6883e-06
565 560 570 1 2.84415e-06
575 570 580 4 1.13766e-05
585 580 590 0 0
595 590 600 0 0
605 600 610 1 2.84415e-06
615 610 620 0 0
625 620 630 0 0
635 630 640 0 0
645 640 650 0 0
655 650 660 0 0
665 660 670 0 0
675 670 680 0 0
685 680 690 0 0
695 690 700 0 0
705 700 710 0 0
715 710 720 0 0
725 720 730 0 0
735 730 740 0 0
745 740 750 0 0
755 750 760 0 0
765 760 770 0 0
775 770 780 0 0
785 780 790 0 0
795 790 800 0 0
805 800 810 0 0
815 810 820 1 2.84415e-06
825 820 830 0 0
835 830 840 0 0
