Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 4041 0.050737
35 30 30 16550 0.207794
45 40 40 14492 0.181955
55 50 50 11390 0.143008
65 60 60 8327 0.10455
75 70 70 5849 0.0734375
85 80 80 4284 0.053788
95 90 90 3784 0.0475102
105 100 100 2714 0.0340758
115 110 110 1924 0.0241569
125 120 120 1396 0.0175276
135 130 130 1037 0.0130201
145 140 140 823 0.0103332
155 150 150 649 0.00814856
165 160 160 494 0.00620245
175 170 170 379 0.00475856
185 180 180 297 0.003729
195 190 190 211 0.00264922
205 200 200 191 0.00239811
215 210 210 148 0.00185822
225 220 220 119 0.00149411
235 230 230 106 0.00133089
245 240 240 76 0.000954222
255 250 250 60 0.000753334
265 260 260 43 0.000539889
275 270 270 36 0.000452
285 280 280 32 0.000401778
295 290 290 25 0.000313889
305 300 300 19 0.000238556
315 310 310 19 0.000238556
325 320 320 12 0.000150667
335 330 330 10 0.000125556
345 340 340 10 0.000125556
355 350 350 11 0.000138111
365 360 360 11 0.000138111
375 370 370 12 0.000150667
385 380 380 10 0.000125556
395 390 390 11 0.000138111
405 400 400 6 7.53334e-05
415 410 410 4 5.02222e-05
425 420 420 7 8.78889e-05
435 430 430 5 6.27778e-05
445 440 440 3 3.76667e-05
455 450 450 3 3.76667e-05
465 460 460 4 5.02222e-05
475 470 470 1 1.25556e-05
485 480 480 1 1.25556e-05
495 490 490 2 2.51111e-05
505 500 500 1 1.25556e-05
515 510 510 1 1.25556e-05
525 520 520 0 0
535 530 530 0 0
545 540 540 0 0
555 550 550 0 0
565 560 560 0 0
575 570 570 0 0
585 580 580 0 0
595 590 590 0 0
605 600 600 0 0
615 610 610 0 0
625 620 620 0 0
635 630 630 0 0
645 640 640 0 0
655 650 650 0 0
665 660 660 0 0
675 670 670 0 0
685 680 680 0 0
695 690 690 0 0
705 700 700 0 0
715 710 710 0 0
725 720 720 0 0
735 730 730 0 0
745 740 740 0 0
755 750 750 0 0
765 760 760 0 0
775 770 770 0 0
785 780 780 0 0
795 790 790 0 0
805 800 800 0 0
815 810 810 0 0
825 820 820 1 1.25556e-05
835 830 830 1 1.25556e-05
845 840 840 2 2.51111e-05
855 850 850 0 0
865 860 860 0 0
875 870 870 1 1.25556e-05
885 880 880 0 0
895 890 890 1 1.25556e-05
905 900 900 0 0
915 910 910 0 0
