Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 330 0.00595969
25 20 30 2555 0.0461425
35 30 40 2867 0.0517771
45 40 50 3707 0.0669472
55 50 60 4143 0.0748212
65 60 70 4186 0.0755978
75 70 80 4275 0.0772051
85 80 90 4205 0.0759409
95 90 100 4087 0.0738099
105 100 110 3935 0.0710648
115 110 120 3376 0.0609694
125 120 130 2899 0.052355
135 130 140 2520 0.0455104
145 140 150 2260 0.0408149
155 150 160 1904 0.0343856
165 160 170 1619 0.0292386
175 170 180 1259 0.0227371
185 180 190 991 0.0178971
195 190 200 808 0.0145922
205 200 210 687 0.012407
215 210 220 521 0.00940909
225 220 230 431 0.00778372
235 230 240 327 0.00590551
245 240 250 274 0.00494835
255 250 260 228 0.0041176
265 260 270 140 0.00252835
275 270 280 135 0.00243806
285 280 290 97 0.00175179
295 290 300 77 0.00139059
305 300 310 70 0.00126418
315 310 320 56 0.00101134
325 320 330 44 0.000794625
335 330 340 53 0.000957162
345 340 350 37 0.000668208
355 350 360 30 0.00054179
365 360 370 19 0.000343134
375 370 380 24 0.000433432
385 380 390 25 0.000451492
395 390 400 22 0.000397313
405 400 410 20 0.000361193
415 410 420 14 0.000252835
425 420 430 17 0.000307014
435 430 440 13 0.000234776
445 440 450 10 0.000180597
455 450 460 11 0.000198656
465 460 470 11 0.000198656
475 470 480 8 0.000144477
485 480 490 8 0.000144477
495 490 500 10 0.000180597
505 500 510 11 0.000198656
515 510 520 5 9.02983e-05
525 520 530 2 3.61193e-05
535 530 540 0 0
545 540 550 2 3.61193e-05
555 550 560 1 1.80597e-05
565 560 570 1 1.80597e-05
575 570 580 1 1.80597e-05
585 580 590 1 1.80597e-05
595 590 600 2 3.61193e-05
605 600 610 1 1.80597e-05
615 610 620 0 0
625 620 630 0 0
