Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 15700 0.0504604
15 10 30 35414 0.113822
25 20 40 45133 0.145059
35 30 50 53022 0.170415
45 40 60 51873 0.166722
55 50 70 39163 0.125871
65 60 80 28023 0.090067
75 70 90 17636 0.0566828
85 80 100 10732 0.0344931
95 90 110 6437 0.0206888
105 100 120 3448 0.011082
115 110 130 1950 0.00626738
125 120 140 1103 0.00354508
135 130 150 656 0.00210841
145 140 160 341 0.00109599
155 150 170 141 0.000453179
165 160 180 138 0.000443537
175 170 190 97 0.000311762
185 180 200 60 0.000192842
195 190 210 27 8.67791e-05
205 200 220 27 8.67791e-05
215 210 230 8 2.57123e-05
225 220 240 0 0
235 230 250 5 1.60702e-05
245 240 260 1 3.21404e-06
255 250 270 0 0
265 260 280 0 0
