Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 132 0.0488889
55 50 30 616 0.228148
65 60 40 496 0.183704
75 70 50 375 0.138889
85 80 60 312 0.115556
95 90 70 214 0.0792593
105 100 80 128 0.0474074
115 110 90 102 0.0377778
125 120 100 93 0.0344444
135 130 110 62 0.022963
145 140 120 53 0.0196296
155 150 130 46 0.017037
165 160 140 28 0.0103704
175 170 150 17 0.0062963
185 180 160 4 0.00148148
195 190 170 10 0.0037037
205 200 180 4 0.00148148
215 210 190 3 0.00111111
225 220 200 2 0.000740741
235 230 210 2 0.000740741
245 240 220 1 0.00037037
255 250 230 0 0
265 260 240 0 0
