Midpoint LowerLim UpperLim Count ProbabilityDensity
35 30 10 0 0
45 40 20 490 0.162037
55 50 30 651 0.215278
65 60 40 498 0.164683
75 70 50 408 0.134921
85 80 60 272 0.0899471
95 90 70 187 0.0618386
105 100 80 142 0.0469577
115 110 90 112 0.037037
125 120 100 61 0.020172
135 130 110 57 0.0188492
145 140 120 41 0.0135582
155 150 130 32 0.010582
165 160 140 26 0.00859788
175 170 150 15 0.00496032
185 180 160 9 0.00297619
195 190 170 5 0.00165344
205 200 180 5 0.00165344
215 210 190 4 0.00132275
225 220 200 5 0.00165344
235 230 210 4 0.00132275
245 240 220 0 0
255 250 230 0 0
