Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 3065 0.00653166
15 10 30 37705 0.0803511
25 20 40 36701 0.0782115
35 30 50 48720 0.103825
45 40 60 52664 0.112229
55 50 70 57908 0.123405
65 60 80 51065 0.108822
75 70 90 43701 0.0931289
85 80 100 33150 0.0706442
95 90 110 25001 0.0532783
105 100 120 18628 0.0396971
115 110 130 14380 0.0306445
125 120 140 10635 0.0226637
135 130 150 8153 0.0173744
145 140 160 6274 0.0133702
155 150 170 4672 0.00995625
165 160 180 3465 0.00738408
175 170 190 2742 0.00584333
185 180 200 2163 0.00460945
195 190 210 1678 0.0035759
205 200 220 1318 0.00280872
215 210 230 995 0.00212039
225 220 240 849 0.00180926
235 230 250 701 0.00149386
245 240 260 569 0.00121257
255 250 270 422 0.000899302
265 260 280 328 0.000698983
275 270 290 236 0.000502927
285 280 300 223 0.000475223
295 290 310 154 0.000328181
305 300 320 112 0.000238677
315 310 330 102 0.000217367
325 320 340 94 0.000200318
335 330 350 92 0.000196056
345 340 360 85 0.000181139
355 350 370 77 0.000164091
365 360 380 67 0.00014278
375 370 390 51 0.000108683
385 380 400 42 8.9504e-05
395 390 410 52 0.000110814
405 400 420 45 9.58971e-05
415 410 430 33 7.03245e-05
425 420 440 29 6.18004e-05
435 430 450 20 4.26209e-05
445 440 460 14 2.98347e-05
455 450 470 14 2.98347e-05
465 460 480 11 2.34415e-05
475 470 490 12 2.55726e-05
485 480 500 7 1.49173e-05
495 490 510 10 2.13105e-05
505 500 520 4 8.52419e-06
515 510 530 6 1.27863e-05
525 520 540 2 4.26209e-06
535 530 550 2 4.26209e-06
545 540 560 3 6.39314e-06
555 550 570 0 0
565 560 580 0 0
575 570 590 0 0
585 580 600 1 2.13105e-06
595 590 610 0 0
605 600 620 0 0
615 610 630 0 0
625 620 640 0 0
635 630 650 0 0
645 640 660 0 0
655 650 670 0 0
665 660 680 0 0
675 670 690 0 0
685 680 700 0 0
695 690 710 0 0
705 700 720 0 0
715 710 730 0 0
725 720 740 0 0
735 730 750 0 0
745 740 760 0 0
755 750 770 0 0
765 760 780 0 0
775 770 790 0 0
785 780 800 0 0
795 790 810 0 0
805 800 820 0 0
815 810 830 0 0
825 820 840 0 0
835 830 850 0 0
845 840 860 0 0
855 850 870 0 0
865 860 880 0 0
875 870 890 0 0
885 880 900 0 0
895 890 910 0 0
905 900 920 0 0
915 910 930 0 0
925 920 940 0 0
935 930 950 0 0
945 940 960 0 0
955 950 970 1 2.13105e-06
965 960 980 0 0
975 970 990 0 0
