Midpoint LowerLim UpperLim Count ProbabilityDensity
15 10 10 0 0
25 20 20 581 0.0333295
35 30 30 3380 0.193896
45 40 40 3366 0.193093
55 50 50 2783 0.159649
65 60 60 2268 0.130106
75 70 70 1767 0.101365
85 80 80 1222 0.070101
95 90 90 842 0.048302
105 100 100 476 0.0273061
115 110 110 333 0.0191028
125 120 120 195 0.0111863
135 130 130 107 0.00613814
145 140 140 59 0.00338458
155 150 150 21 0.00120468
165 160 160 12 0.000688389
175 170 170 5 0.000286829
185 180 180 5 0.000286829
195 190 190 6 0.000344195
205 200 200 2 0.000114732
215 210 210 2 0.000114732
225 220 220 0 0
235 230 230 0 0
