Midpoint LowerLim UpperLim Count ProbabilityDensity
5 0 10 0 0
15 10 20 16801 0.0616795
25 20 30 29419 0.108002
35 30 40 31212 0.114585
45 40 50 34397 0.126278
55 50 60 35410 0.129996
65 60 70 28852 0.105921
75 70 80 23565 0.0865114
85 80 90 17839 0.0654902
95 90 100 12943 0.0475161
105 100 110 10083 0.0370165
115 110 120 7521 0.0276109
125 120 130 5518 0.0202576
135 130 140 4332 0.0159036
145 140 150 3243 0.0119056
155 150 160 2417 0.00887324
165 160 170 1837 0.00674396
175 170 180 1451 0.00532688
185 180 190 1164 0.00427325
195 190 200 918 0.00337014
205 200 210 739 0.002713
215 210 220 547 0.00200814
225 220 230 415 0.00152354
235 230 240 354 0.0012996
245 240 250 290 0.00106464
255 250 260 222 0.000815002
265 260 270 164 0.000602074
275 270 280 122 0.000447884
285 280 290 84 0.000308379
295 290 300 88 0.000323064
305 300 310 61 0.000223942
315 310 320 60 0.000220271
325 320 330 52 0.000190901
335 330 340 40 0.000146847
345 340 350 34 0.00012482
355 350 360 33 0.000121149
365 360 370 28 0.000102793
375 370 380 20 7.34236e-05
385 380 390 22 8.0766e-05
395 390 400 21 7.70948e-05
405 400 410 18 6.60812e-05
415 410 420 14 5.13965e-05
425 420 430 10 3.67118e-05
435 430 440 4 1.46847e-05
445 440 450 4 1.46847e-05
455 450 460 2 7.34236e-06
465 460 470 5 1.83559e-05
475 470 480 1 3.67118e-06
485 480 490 0 0
495 490 500 1 3.67118e-06
505 500 510 1 3.67118e-06
515 510 520 2 7.34236e-06
525 520 530 2 7.34236e-06
535 530 540 2 7.34236e-06
545 540 550 4 1.46847e-05
555 550 560 1 3.67118e-06
565 560 570 2 7.34236e-06
575 570 580 0 0
585 580 590 0 0
595 590 600 1 3.67118e-06
605 600 610 0 0
615 610 620 0 0
