Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 6525 0.0309726
15 10 30 11031 0.0523615
25 20 40 14190 0.0673565
35 30 50 19401 0.0920919
45 40 60 27925 0.132553
55 50 70 32768 0.155542
65 60 80 29620 0.140599
75 70 90 24391 0.115778
85 80 100 17208 0.0816822
95 90 110 11695 0.0555134
105 100 120 6715 0.0318745
115 110 130 4437 0.0210614
125 120 140 2229 0.0105805
135 130 150 1295 0.00614705
145 140 160 596 0.00282907
155 150 170 468 0.00222148
165 160 180 110 0.000522144
175 170 190 32 0.000151896
185 180 200 5 2.37338e-05
195 190 210 0 0
205 200 220 0 0
215 210 230 18 8.54417e-05
225 220 240 10 4.74676e-05
235 230 250 0 0
245 240 260 0 0
255 250 270 0 0
265 260 280 0 0
275 270 290 0 0
285 280 300 1 4.74676e-06
295 290 310 0 0
305 300 320 0 0
