Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 2907 0.0137345
15 10 30 7865 0.0371592
25 20 40 7556 0.0356993
35 30 50 7922 0.0374285
45 40 60 8858 0.0418507
55 50 70 10023 0.0473549
65 60 80 11757 0.0555474
75 70 90 12518 0.0591429
85 80 100 13503 0.0637966
95 90 110 13860 0.0654833
105 100 120 13900 0.0656723
115 110 130 13605 0.0642785
125 120 140 12429 0.0587224
135 130 150 11088 0.0523866
145 140 160 9987 0.0471848
155 150 170 8618 0.0407168
165 160 180 7626 0.03603
175 170 190 6640 0.0313715
185 180 200 5769 0.0272564
195 190 210 4542 0.0214592
205 200 220 3696 0.0174622
215 210 230 3013 0.0142353
225 220 240 2461 0.0116273
235 230 250 1994 0.0094209
245 240 260 1591 0.00751688
255 250 270 1268 0.00599082
265 260 280 1102 0.00520654
275 270 290 853 0.00403011
285 280 300 687 0.00324582
295 290 310 527 0.00248988
305 300 320 418 0.00197489
315 310 330 323 0.00152605
325 320 340 292 0.00137959
335 330 350 255 0.00120478
345 340 360 249 0.00117643
355 350 370 225 0.00106304
365 360 380 218 0.00102997
375 370 390 171 0.000807911
385 380 400 155 0.000732317
395 390 410 154 0.000727592
405 400 420 147 0.00069452
415 410 430 117 0.000552781
425 420 440 97 0.000458289
435 430 450 85 0.000401593
445 440 460 73 0.000344898
455 450 470 56 0.000264579
465 460 480 62 0.000292927
475 470 490 59 0.000278753
485 480 500 69 0.000325999
495 490 510 52 0.000245681
505 500 520 46 0.000217333
515 510 530 34 0.000160637
525 520 540 34 0.000160637
535 530 550 17 8.03186e-05
545 540 560 14 6.61448e-05
555 550 570 20 9.44925e-05
565 560 580 13 6.14201e-05
575 570 590 9 4.25216e-05
585 580 600 6 2.83478e-05
595 590 610 5 2.36231e-05
605 600 620 3 1.41739e-05
615 610 630 1 4.72463e-06
625 620 640 4 1.88985e-05
635 630 650 3 1.41739e-05
645 640 660 3 1.41739e-05
655 650 670 1 4.72463e-06
665 660 680 2 9.44925e-06
675 670 690 0 0
685 680 700 0 0
