Midpoint LowerLim UpperLim Count ProbabilityDensity
-5 -10 10 0 0
5 0 20 24232 0.031003
15 10 30 27595 0.0353057
25 20 40 27073 0.0346378
35 30 50 27052 0.034611
45 40 60 28522 0.0364917
55 50 70 30563 0.039103
65 60 80 34491 0.0441286
75 70 90 37981 0.0485938
85 80 100 41392 0.0529579
95 90 110 44545 0.0569919
105 100 120 46418 0.0593883
115 110 130 46463 0.0594459
125 120 140 45140 0.0577532
135 130 150 42930 0.0549257
145 140 160 39311 0.0502954
155 150 170 35392 0.0452814
165 160 180 31637 0.0404771
175 170 190 27379 0.0350293
185 180 200 24788 0.0317143
195 190 210 20847 0.0266721
205 200 220 16830 0.0215327
215 210 230 13856 0.0177277
225 220 240 11098 0.014199
235 230 250 9404 0.0120317
245 240 260 7407 0.00947669
255 250 270 6382 0.00816528
265 260 280 5586 0.00714686
275 270 290 4640 0.00593653
285 280 300 3850 0.00492578
295 290 310 3105 0.00397261
305 300 320 2411 0.00308469
315 310 330 1863 0.00238357
325 320 340 1625 0.00207906
335 330 350 1343 0.00171827
345 340 360 1135 0.00145215
355 350 370 898 0.00114892
365 360 380 842 0.00107727
375 370 390 668 0.000854655
385 380 400 597 0.000763816
395 390 410 570 0.000729271
405 400 420 503 0.00064355
415 410 430 486 0.0006218
425 420 440 526 0.000672977
435 430 450 428 0.000547593
445 440 460 352 0.000450357
455 450 470 291 0.000372312
465 460 480 236 0.000301944
475 470 490 174 0.00022262
485 480 500 101 0.000129222
495 490 510 76 9.72362e-05
505 500 520 81 0.000103633
515 510 530 88 0.000112589
525 520 540 51 6.52506e-05
535 530 550 52 6.653e-05
545 540 560 39 4.98975e-05
555 550 570 54 6.90889e-05
565 560 580 26 3.3265e-05
575 570 590 14 1.79119e-05
585 580 600 34 4.35004e-05
595 590 610 49 6.26918e-05
605 600 620 33 4.2221e-05
615 610 630 20 2.55885e-05
625 620 640 8 1.02354e-05
635 630 650 2 2.55885e-06
645 640 660 0 0
655 650 670 1 1.27942e-06
665 660 680 0 0
675 670 690 0 0
685 680 700 0 0
695 690 710 1 1.27942e-06
705 700 720 3 3.83827e-06
715 710 730 3 3.83827e-06
725 720 740 2 2.55885e-06
735 730 750 2 2.55885e-06
745 740 760 1 1.27942e-06
755 750 770 0 0
765 760 780 1 1.27942e-06
775 770 790 0 0
785 780 800 0 0
795 790 810 2 2.55885e-06
805 800 820 1 1.27942e-06
815 810 830 0 0
825 820 840 0 0
